行政区,楼名称及栋号,三级转移登记时间
南山,诺德假日花园7号楼,2016/4/13
南山,鼎太风华社区六期10座,2016/4/13
罗湖,幸福里雅居1栋,2016/4/13
罗湖,幸福里雅居1栋,2016/4/13
南山,荣村单身宿舍1栋,2016/4/13
龙岗,华业玫瑰郡3号楼,2016/4/13
宝安,中粮澜山花园6-8#楼,2016/4/13
宝安,书香门第上河坊广场2栋,2016/4/13
龙岗,龙翔花园5号楼,2016/4/13
南山,恒立心海湾花园4栋,2016/4/13
南山,恒立心海湾花园4栋,2016/4/13
宝安,招商澜园12#,2016/4/13
龙岗,振业城四、五期5-7栋,2016/4/13
宝安,桂景园16号楼,2016/4/13
龙岗,奥林华府（二期）7号楼,2016/4/13
龙岗,奥林华府（二期）7号楼,2016/4/13
南山,太古城花园（北区）一期,2016/4/13
宝安,财富港大厦,2016/4/13
宝安,财富港大厦,2016/4/13
龙岗,中海康城花园B区4-7栋,2016/4/13
南山,香山里花园（一期）2栋,2016/4/13
南山,香山里花园（一期）2栋,2016/4/13
龙岗,公园大地花园26栋,2016/4/13
南山,万豪御景苑2栋,2016/4/13
福田,皇御苑C区B地块20栋,2016/4/13
龙岗,和谐家园2栋,2016/4/13
龙岗,和谐家园4栋,2016/4/13
龙岗,振业城四、五期5-10栋,2016/4/13
宝安,金域豪庭7栋,2016/4/13
南山,向南瑞峰花园1栋,2016/4/13
罗湖,颖隆大厦,2016/4/13
龙岗,十二橡树庄园（一期）K2号楼,2016/4/13
龙岗,第五园（六期）3栋,2016/4/13
龙岗,第五园（六期）3栋,2016/4/13
罗湖,颖隆大厦,2016/4/13
龙岗,东方瑞景苑商住楼,2016/4/13
龙岗,东方瑞景苑商住楼,2016/4/13
盐田,和亨城市广场,2016/4/13
盐田,和亨城市广场,2016/4/13
龙岗,深业紫麟山花园H8栋,2016/4/13
龙岗,东方沁园二期5栋,2016/4/13
宝安,水榭春天花园（三期）8-12#楼,2016/4/13
宝安,腾阁,2016/4/13
龙岗,千林山居三期35栋,2016/4/13
龙岗,首创八意府6栋,2016/4/13
宝安,万科金色领域花园（一期）3栋,2016/4/13
宝安,魅力时代花园3栋,2016/4/13
宝安,佳华名苑1栋,2016/4/13
福田,桐林公寓,2016/4/13
南山,雍景湾花园2栋,2016/4/13
龙岗,首创八意府8栋,2016/4/13
龙岗,深业御园4号楼,2016/4/13
宝安,幸福海岸11栋,2016/4/13
龙岗,金地名峰花园7栋,2016/4/13
福田,兰江山第花园一期2栋,2016/4/13
龙岗,中粮一品澜山花园2栋,2016/4/13
福田,锦庐花园1栋,2016/4/13
罗湖,合正荣悦府一期2栋,2016/4/13
龙岗,东城中心花园,2016/4/13
龙岗,东城中心花园,2016/4/13
龙岗,融湖世纪花园7号楼,2016/4/13
宝安,万科翡丽郡花园5栋,2016/4/13
龙岗,荷康花园4栋,2016/4/13
南山,栖游家园5号楼,2016/4/13
宝安,深房传麒山7号楼,2016/4/13
宝安,汇龙湾花园1栋,2016/4/13
宝安,汇龙湾花园1栋,2016/4/13
南山,鲸山花园九期14、15号楼,2016/4/13
龙岗,鸿威鸿景华庭1栋,2016/4/13
宝安,润恒尚园1栋,2016/4/13
宝安,润恒尚园2栋,2016/4/13
宝安,和平里花园I期,2016/4/13
龙岗,旭源怡景轩1号楼,2016/4/13
龙岗,金地朗悦花园3栋,2016/4/13
龙岗,佳兆业中央广场一期1栋,2016/4/13
罗湖,东乐花园40栋,2016/4/14
罗湖,东乐花园10栋,2016/4/14
罗湖,文星楼9栋,2016/4/14
罗湖,贝丽花园11栋,2016/4/14
罗湖,东安花园7栋,2016/4/14
罗湖,集浩花园集祥阁,2016/4/14
罗湖,翠竹苑翠兰楼,2016/4/14
罗湖,松泉山庄14栋,2016/4/14
罗湖,洪湖花园C栋,2016/4/14
罗湖,鹿丹铁路新村1号,2016/4/14
罗湖,佳宁娜友谊广场B座,2016/4/14
罗湖,深发花园成发阁,2016/4/14
罗湖,金福大厦,2016/4/14
罗湖,英达花园飞英阁,2016/4/14
罗湖,时尚新居1栋,2016/4/14
罗湖,时尚新居1栋,2016/4/14
罗湖,住宅楼19栋,2016/4/14
罗湖,万事达名苑二期明星阁,2016/4/14
罗湖,长丰苑曼域轩(主楼),2016/4/14
罗湖,鹏兴花园33栋,2016/4/14
罗湖,和平广场瀚庭轩,2016/4/14
罗湖,旭飞华天苑A栋,2016/4/14
罗湖,旭飞华天苑B栋,2016/4/14
罗湖,旭飞华天苑B栋,2016/4/14
罗湖,金安大厦,2016/4/14
罗湖,紫荆花园紫云阁,2016/4/14
罗湖,彩世界家园1栋,2016/4/14
罗湖,嘉湖新都洪湖阁,2016/4/14
罗湖,百仕达花园三期5栋,2016/4/14
罗湖,金众经典家园金芃阁,2016/4/14
罗湖,金众经典家园金茵阁,2016/4/14
罗湖,名都大厦C塔,2016/4/14
罗湖,名都大厦C塔,2016/4/14
罗湖,聚龙大厦B栋,2016/4/14
罗湖,云景豪园豪景阁,2016/4/14
罗湖,金城华庭7栋,2016/4/14
罗湖,金鼎大厦B栋,2016/4/14
罗湖,自来水住宅楼3#,2016/4/14
罗湖,翡翠园山湖居C栋,2016/4/14
罗湖,阳光天地家园B座明星阁,2016/4/14
罗湖,崇德雍翠华府御松阁,2016/4/14
罗湖,名豪居鸿安阁,2016/4/14
罗湖,碧岭华庭4号楼,2016/4/14
罗湖,朗钜御风庭1号楼,2016/4/14
罗湖,城市天地广场F座,2016/4/14
罗湖,集建国际名园B座,2016/4/14
罗湖,金色年华家园2座,2016/4/14
罗湖,百仕达花园（四期西区）4栋,2016/4/14
福田,园岭花园翠华阁,2016/4/14
福田,福星花园福洪阁,2016/4/14
福田,莲花二村42栋,2016/4/14
福田,恒福花园万福阁,2016/4/14
福田,显锐大厦,2016/4/14
福田,怡静苑,2016/4/14
福田,东景花园第2栋,2016/4/14
福田,庆典大厦,2016/4/14
福田,富莲大厦3栋,2016/4/14
福田,长泰花园B座,2016/4/14
福田,鹏盛村5栋,2016/4/14
福田,润鹏花园,2016/4/14
福田,鹏基单身公寓第44栋,2016/4/14
福田,深华科技工业园宿舍楼,2016/4/14
福田,意馨居C#栋,2016/4/14
福田,天泽花园天逸苑,2016/4/14
福田,泰安轩A，B座,2016/4/14
福田,振业景洲大厦,2016/4/14
福田,华安园,2016/4/14
福田,皇御苑A区1-4栋,2016/4/14
福田,海华阁,2016/4/14
福田,福贸花园5栋,2016/4/14
福田,鸿景湾名苑,2016/4/14
福田,泰然泰康轩,2016/4/14
福田,港城华庭2号塔楼,2016/4/14
福田,泰然碧海红树园4号楼,2016/4/14
福田,金港豪庭F座,2016/4/14
福田,盛世家园（二期）丁栋7号楼,2016/4/14
福田,香诗美林花园9栋,2016/4/14
福田,城投青莲公寓B栋,2016/4/14
福田,翰岭花园6栋,2016/4/14
南山,海景花园海涛阁,2016/4/14
南山,月亮湾花园17栋,2016/4/14
南山,深华园C栋,2016/4/14
南山,松坪山住宅楼32栋,2016/4/14
南山,海昌阁,2016/4/14
南山,深南花园B座,2016/4/14
南山,桃源村34栋,2016/4/14
南山,荔馨村A1栋,2016/4/14
南山,华达雅园4栋,2016/4/14
南山,海月花园15栋,2016/4/14
南山,四达大厦,2016/4/14
南山,阳光棕榈园6栋,2016/4/14
南山,向南西海花园A、B栋,2016/4/14
南山,东方海雅居,2016/4/14
南山,新世界豪园二期D区D2栋,2016/4/14
南山,华侨城翡翠郡D栋,2016/4/14
南山,侨苑（二期）,2016/4/14
南山,绿海名都3栋,2016/4/14
南山,半山海景.兰溪谷10栋,2016/4/14
南山,星海名城三期T3栋,2016/4/14
南山,荔林春晓小区D塔楼,2016/4/14
宝安,碧海花园B栋,2016/4/14
宝安,玉华花园华思阁,2016/4/14
宝安,潜龙花园四栋,2016/4/14
宝安,桃源居14区11栋,2016/4/14
宝安,富盈门花园C栋,2016/4/14
宝安,登科花园A座及第阁,2016/4/14
宝安,美丽365第B3栋,2016/4/14
宝安,大益广场1栋,2016/4/14
宝安,锦绣江南B5栋,2016/4/14
宝安,美丽365第D2栋,2016/4/14
宝安,馨园二期8栋,2016/4/14
宝安,高正豪景花园高正苑二栋,2016/4/14
宝安,桃源居13区8栋,2016/4/14
宝安,冠城世家5栋,2016/4/14
宝安,泰华明珠1栋,2016/4/14
宝安,中环花园三期1栋,2016/4/14
宝安,世外桃源11栋,2016/4/14
宝安,翠景居A1栋,2016/4/14
宝安,里仁府1栋,2016/4/14
宝安,鸿昌花园1栋,2016/4/14
宝安,鸿景园3栋,2016/4/14
宝安,天欣花园2栋,2016/4/14
宝安,春华四季园6栋,2016/4/14
宝安,佳华豪苑1栋,2016/4/14
宝安,香缇雅苑1＃楼,2016/4/14
宝安,中航格澜花园8栋,2016/4/14
宝安,槟城西岸华庭1栋,2016/4/14
宝安,阳光海湾花园1栋,2016/4/14
宝安,阳光海湾花园3栋,2016/4/14
宝安,碧海富通城8栋,2016/4/14
宝安,碧水龙庭1栋,2016/4/14
宝安,熙龙湾花园（N23区）5栋,2016/4/14
宝安,海语西湾花园1栋,2016/4/14
罗湖,龙园山庄14栋,2016/4/14
龙岗,南岭花园18栋(福华阁),2016/4/14
龙岗,丽湖花园3栋湖峰阁,2016/4/14
龙岗,丽湖花园P栋丽新阁,2016/4/14
龙岗,南岭花园19栋(福明阁),2016/4/14
龙岗,龙泉别墅,2016/4/14
龙岗,鸿基花园西区1号楼,2016/4/14
龙岗,国展苑八号楼（国荣台）,2016/4/14
龙岗,丽湖花园7栋湖庭阁,2016/4/14
龙岗,吉星花园7栋,2016/4/14
龙岗,龙泉别墅,2016/4/14
龙岗,百合山庄1栋(百花阁),2016/4/14
龙岗,鹏达花园3栋（乐彩居）,2016/4/14
龙岗,富康苑A、B栋,2016/4/14
龙岗,布吉广场,2016/4/14
龙岗,竹雅苑,2016/4/14
龙岗,南威中心2栋,2016/4/14
龙岗,碧湖玫瑰园13栋,2016/4/14
龙岗,翠枫豪园1栋,2016/4/14
龙岗,翠枫豪园1栋,2016/4/14
龙岗,中城康桥花园E栋,2016/4/14
龙岗,中城康桥花园D栋,2016/4/14
龙岗,星光之约花园5栋,2016/4/14
龙岗,桂芳园15栋(丹桂阁),2016/4/14
龙岗,荣兴大厦,2016/4/14
龙岗,龙威花园3栋,2016/4/14
龙岗,金运家园2栋,2016/4/14
龙岗,水晶之城7栋,2016/4/14
龙岗,大世纪水山缘2栋,2016/4/14
龙岗,丽廷豪苑,2016/4/14
龙岗,中城康桥花园二期26栋,2016/4/14
龙岗,大世纪水山缘一期7栋,2016/4/14
龙岗,康达尔花园21栋,2016/4/14
龙岗,愉园新苑,2016/4/14
龙岗,商住楼,2016/4/14
龙岗,万科城(一期)A区17号楼,2016/4/14
龙岗,美杜兰华庭,2016/4/14
龙岗,国都花园商住楼,2016/4/14
龙岗,金桔苑2栋,2016/4/14
龙岗,风临四季花园7号楼,2016/4/14
龙岗,志健时代广场,2016/4/14
龙岗,志健时代广场,2016/4/14
龙岗,志健时代广场,2016/4/14
龙岗,世纪华厦,2016/4/14
龙岗,榭丽花园三期,2016/4/14
龙岗,紫郡32号楼,2016/4/14
龙岗,大山地花园13栋,2016/4/14
龙岗,东方盛世花园A栋,2016/4/14
龙岗,悦城花园(二期)19号楼,2016/4/14
龙岗,龙园意境华府五区30栋,2016/4/14
龙岗,茗萃园一期5号楼,2016/4/14
龙岗,水岸新都四、五期41号楼,2016/4/14
龙岗,深业紫麟山花园N5栋,2016/4/14
龙岗,深业东城上邸1栋,2016/4/14
龙岗,公园大地花园五期40栋,2016/4/14
龙岗,振业峦山谷花园(一期)4一6栋,2016/4/14
罗湖,新天地名居E栋,2016/4/14
盐田,碧桐海苑A座,2016/4/14
南山,漾日湾畔4座,2016/4/14
罗湖,阳光新干线家园C座,2016/4/14
福田,御景华城花园4栋,2016/4/14
南山,科技工业园7栋,2016/4/14
罗湖,银晖名居住宅,2016/4/14
盐田,东海丽景花园7栋,2016/4/14
罗湖,鸿翔花园6座,2016/4/14
罗湖,都心名苑,2016/4/14
盐田,金港盛世华庭2栋,2016/4/14
南山,半岛城邦花园一期8栋,2016/4/14
罗湖,风格名苑A栋,2016/4/14
罗湖,风格名苑B栋,2016/4/14
南山,珠光花半里欣苑2号楼,2016/4/14
罗湖,阳光绿地家园1-3号楼,2016/4/14
南山,缘来居,2016/4/14
盐田,泊岸雅苑,2016/4/14
南山,深蓝公寓,2016/4/14
福田,帝港海湾豪园CD栋,2016/4/14
福田,高发城驰苑1栋,2016/4/14
罗湖,金稻田公寓A栋,2016/4/14
罗湖,东方.尊峪花园逸涛阁,2016/4/14
福田,中城天邑花园2座,2016/4/14
罗湖,铂金时代公寓,2016/4/14
南山,诺德假日花园1号楼,2016/4/14
南山,诺德假日花园5号楼,2016/4/14
盐田,万科东海岸社区(三区)1标段29#楼(海逸居93号),2016/4/14
宝安,金地上塘道花园7栋,2016/4/14
宝安,圣莫丽斯花园C07栋,2016/4/14
龙岗,大山地花园41栋,2016/4/14
龙岗,大山地花园41栋,2016/4/14
龙岗,大山地花园40栋,2016/4/14
南山,太古城花园（北区）二期,2016/4/14
南山,德意名居（二期）,2016/4/14
宝安,财富港大厦,2016/4/14
南山,香山里花园（一期）3栋,2016/4/14
南山,香山里花园（一期）3栋,2016/4/14
宝安,畔山御景花园5栋,2016/4/14
南山,中海阳光玫瑰园4栋,2016/4/14
宝安,水榭春天花园1栋,2016/4/14
福田,皇御苑C区B地块21栋,2016/4/14
福田,皇御苑C区B地块21栋,2016/4/14
龙岗,怡龙枫景园2、5、6号楼,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
龙岗,东方瑞景苑小户型住宅,2016/4/14
宝安,桃源峰景园9栋,2016/4/14
龙岗,中海康城花园D区8栋,2016/4/14
龙岗,中海康城花园D区11栋,2016/4/14
宝安,藏珑苑5栋,2016/4/14
宝安,魅力时代花园2栋,2016/4/14
宝安,花半里清湖花园5栋,2016/4/14
宝安,华盛新沙荟名庭（一期）1栋,2016/4/14
宝安,中粮锦云花园2栋,2016/4/14
宝安,中粮锦云花园2栋,2016/4/14
宝安,莱蒙春天花园（A818-0445）1-5栋,2016/4/14
南山,澳城花园（北区）,2016/4/14
龙岗,阳基新天地家园1栋,2016/4/14
宝安,西城雅筑花苑,2016/4/14
福田,锦庐花园2栋,2016/4/14
龙岗,紫瑞花园7栋,2016/4/14
龙岗,紫瑞花园9栋,2016/4/14
龙岗,公园里花园二期2栋,2016/4/14
南山,翡翠海岸花园,2016/4/14
龙岗,颐安都会中央花园I区3栋,2016/4/14
龙岗,同创新作居1栋,2016/4/14
南山,恒裕滨城花园（一期）,2016/4/14
南山,恒裕滨城花园（一期）,2016/4/14
罗湖,四季御园,2016/4/14
龙岗,佳兆业中央广场一期1栋,2016/4/14
罗湖,住宅楼2栋,2016/4/15
罗湖,文华花园文华楼,2016/4/15
罗湖,东湖丽苑6栋,2016/4/15
罗湖,东乐花园乐富楼,2016/4/15
罗湖,D小区单身宿舍12栋,2016/4/15
罗湖,百仕达花园中海苑7栋,2016/4/15
罗湖,畔山花园3栋,2016/4/15
罗湖,金丽豪苑鹏天阁,2016/4/15
罗湖,宝丰大厦付楼,2016/4/15
罗湖,金园,2016/4/15
罗湖,旭飞华天苑A栋,2016/4/15
罗湖,源兴居3栋,2016/4/15
罗湖,名泰轩,2016/4/15
罗湖,紫荆花园紫馨阁,2016/4/15
罗湖,布心逸心苑,2016/4/15
罗湖,深城公寓,2016/4/15
罗湖,旭飞华达园九州阁,2016/4/15
罗湖,旭飞华达园富士阁,2016/4/15
罗湖,银座公寓,2016/4/15
罗湖,名骏豪庭骏禧阁,2016/4/15
罗湖,名骏豪庭骏佳阁,2016/4/15
罗湖,名骏豪庭骏逸阁,2016/4/15
罗湖,嘉宝田花园宝雅阁(H),2016/4/15
罗湖,金城华庭8栋,2016/4/15
罗湖,碧岭华庭3号楼,2016/4/15
罗湖,丹枫白露苑B座,2016/4/15
罗湖,阳光天地家园A座天地轩,2016/4/15
罗湖,祥福雅居彩云阁,2016/4/15
罗湖,星桂园A座,2016/4/15
罗湖,新银座C栋,2016/4/15
罗湖,城市天地广场C座,2016/4/15
罗湖,城市天地广场C座,2016/4/15
罗湖,集建国际名园A座,2016/4/15
罗湖,百仕达花园（四期西区）1栋,2016/4/15
罗湖,百仕达花园（四期西区）7栋,2016/4/15
福田,赛格工业区102栋,2016/4/15
福田,赛格工业区102栋,2016/4/15
福田,统建商住楼乙栋,2016/4/15
福田,赛格工业区104栋,2016/4/15
福田,赛格工业区104栋,2016/4/15
福田,福华新村03栋,2016/4/15
福田,黄木岗北区52栋,2016/4/15
福田,华景花园大厦,2016/4/15
福田,益田村51栋,2016/4/15
福田,香蜜三村2栋,2016/4/15
福田,香丽大厦香莲阁,2016/4/15
福田,东华大厦,2016/4/15
福田,吉莲大厦2栋,2016/4/15
福田,赛格景苑B栋,2016/4/15
福田,梅林华天公寓,2016/4/15
福田,梅林华天公寓,2016/4/15
福田,泰然广场705栋,2016/4/15
福田,鹏盛村高层公寓3栋,2016/4/15
福田,南华花园,2016/4/15
福田,意馨居D#-G#栋,2016/4/15
福田,赛格绿茵阁1栋,2016/4/15
福田,金海湾花园2栋,2016/4/15
福田,振业翠海花园一期A区,2016/4/15
福田,福田花园2栋,2016/4/15
福田,共和世家瑞云轩,2016/4/15
福田,翡翠名园3、5-9单元,2016/4/15
福田,皇御苑A区1-4栋,2016/4/15
福田,皇御苑A区1-4栋,2016/4/15
福田,皇御苑A区5-6栋,2016/4/15
福田,御庭园,2016/4/15
福田,彩天名苑,2016/4/15
福田,金海湾花园11栋,2016/4/15
福田,翔名苑A栋,2016/4/15
福田,紫光名苑塔楼,2016/4/15
福田,高达苑1栋,2016/4/15
福田,皇岗星河华居,2016/4/15
福田,皇岗星河华居,2016/4/15
福田,港田华园A座,2016/4/15
福田,京海花园,2016/4/15
福田,皇庭彩园第二栋,2016/4/15
福田,丽阳天下名苑B栋,2016/4/15
福田,鹏盛年华公寓A栋,2016/4/15
福田,港中旅花园19栋,2016/4/15
福田,皇都广场2号楼,2016/4/15
福田,嘉洲华苑3栋,2016/4/15
福田,金港豪庭F座,2016/4/15
福田,金域蓝湾7号楼,2016/4/15
福田,东方时代广场,2016/4/15
福田,彩田村6栋,2016/4/15
福田,晨晖家园2座,2016/4/15
福田,华茂欣园银杏阁,2016/4/15
福田,新阁小区单身宿舍7栋,2016/4/15
南山,华联花园1A栋,2016/4/15
南山,招商路北住宅楼24栋,2016/4/15
南山,深华园B栋,2016/4/15
南山,海珠城海霞阁,2016/4/15
南山,海昌阁,2016/4/15
南山,福园单身公寓,2016/4/15
南山,西丽湖渡假村职工住宅2栋,2016/4/15
南山,南油生活B区65栋,2016/4/15
南山,荔馨村D栋,2016/4/15
南山,祥祺苑祥云阁,2016/4/15
南山,海典居2栋,2016/4/15
南山,蔚蓝海岸社区首期7栋,2016/4/15
南山,龙辉花园29栋,2016/4/15
南山,桂珠苑3号楼,2016/4/15
南山,向南西海花园A、B栋,2016/4/15
南山,天鹅堡D栋,2016/4/15
南山,鸿洲新都,2016/4/15
南山,鸿洲新都,2016/4/15
南山,深圳湾锦缎之滨第12-13栋,2016/4/15
南山,海印长城小区13-15号楼,2016/4/15
南山,阳光棕榈园（三期）28栋,2016/4/15
南山,现代城华庭1栋,2016/4/15
南山,世纪村六栋,2016/4/15
南山,中爱花园B栋,2016/4/15
南山,南国丽城花园6栋,2016/4/15
南山,金色阳光雅居,2016/4/15
宝安,新安湖花园新业村,2016/4/15
宝安,海信花园B栋,2016/4/15
宝安,滢水山庄一期2栋,2016/4/15
宝安,弘雅花园二期六栋,2016/4/15
宝安,福中福商业城（二期）C栋,2016/4/15
宝安,桃源居11＃商住楼,2016/4/15
宝安,滢水山庄二期14栋,2016/4/15
宝安,半岛明苑十二栋,2016/4/15
宝安,风和日丽花园B栋,2016/4/15
宝安,金碧世家3栋,2016/4/15
宝安,万家灯火花园4栋,2016/4/15
宝安,万家灯火花园4栋,2016/4/15
宝安,丽景城4栋,2016/4/15
宝安,美丽365第A2栋,2016/4/15
宝安,集信大厦1栋,2016/4/15
宝安,青春庭园1栋,2016/4/15
宝安,馨园二期2栋,2016/4/15
宝安,世外桃源1栋,2016/4/15
宝安,73区第6栋商住楼,2016/4/15
宝安,苹果园1栋,2016/4/15
宝安,苹果园2栋,2016/4/15
宝安,流塘大厦一栋,2016/4/15
宝安,鸿昌花园1栋,2016/4/15
宝安,宝利豪庭1栋,2016/4/15
宝安,新阳丽舍1栋,2016/4/15
宝安,华美丽苑3栋,2016/4/15
宝安,桃源居12区13栋,2016/4/15
宝安,世纪春城（二期）5栋,2016/4/15
宝安,碧海名园B栋,2016/4/15
宝安,白金酒店公寓1栋,2016/4/15
宝安,书香门第名苑15栋,2016/4/15
宝安,圣源华庭1栋,2016/4/15
宝安,潜龙*鑫茂花园A区5栋,2016/4/15
宝安,尚都花园1栋,2016/4/15
宝安,尚都花园1栋,2016/4/15
宝安,鸿隆广场1栋,2016/4/15
宝安,潜龙*鑫茂花园C区1栋,2016/4/15
宝安,白金假日公寓1栋,2016/4/15
宝安,七里香榭花园7栋,2016/4/15
宝安,七里香榭花园2栋,2016/4/15
宝安,君逸世家花园1栋,2016/4/15
宝安,星河丹堤花园B区5栋,2016/4/15
宝安,春华四季园28栋,2016/4/15
宝安,东华明珠园1栋,2016/4/15
宝安,中航格澜花园6栋,2016/4/15
宝安,中航格澜花园12栋,2016/4/15
宝安,中航格澜花园21栋,2016/4/15
宝安,丹枫雅苑1栋,2016/4/15
宝安,槟城西岸华庭2栋,2016/4/15
宝安,可乐园A栋,2016/4/15
宝安,碧水龙庭6栋,2016/4/15
宝安,大信花园14栋,2016/4/15
宝安,西城品阁商住楼,2016/4/15
宝安,世纪春城四期1#楼,2016/4/15
宝安,碧海富通城11栋,2016/4/15
宝安,金港华庭1栋,2016/4/15
宝安,金地梅陇镇花园18栋,2016/4/15
龙岗,翠湖山庄住宅9栋,2016/4/15
龙岗,中房怡芬花园A栋,2016/4/15
龙岗,中房怡芬花园B栋,2016/4/15
龙岗,德兴花园德荣苑5栋,2016/4/15
龙岗,德福花园德福中心,2016/4/15
龙岗,德福花园德盛苑,2016/4/15
龙岗,龙福一村4栋,2016/4/15
龙岗,吉信大厦,2016/4/15
龙岗,德福花园德隆苑3栋,2016/4/15
龙岗,丽湖花园P栋丽新阁,2016/4/15
龙岗,吉信大厦,2016/4/15
龙岗,又一村花园A栋,2016/4/15
龙岗,德兴城12栋、13栋、14栋、15栋,2016/4/15
龙岗,龙威花园（龙威豪庭）2栋,2016/4/15
龙岗,百合山庄17栋(百薇苑),2016/4/15
龙岗,荣超花园22栋,2016/4/15
龙岗,中城康桥花园A1栋,2016/4/15
龙岗,新龙岗花园南区2栋,2016/4/15
龙岗,布吉广场,2016/4/15
龙岗,茂业城怡德楼,2016/4/15
龙岗,中兆花园6栋(美庭轩),2016/4/15
龙岗,中海怡翠山庄63栋,2016/4/15
龙岗,星光之约花园4栋,2016/4/15
龙岗,南景豪庭,2016/4/15
龙岗,桂芳园20#楼(叠翠居),2016/4/15
龙岗,桂芳园20#楼(叠翠居),2016/4/15
龙岗,中房怡乐花园7栋,2016/4/15
龙岗,桂芳园六期25栋,2016/4/15
龙岗,新世界广场四期C-D栋,2016/4/15
龙岗,阳光花园16栋,2016/4/15
龙岗,阳光广场A、C栋,2016/4/15
龙岗,知春里1号楼,2016/4/15
龙岗,信和爱琴居,2016/4/15
龙岗,锦城星苑3栋,2016/4/15
龙岗,桂芳园(八期)31号楼,2016/4/15
龙岗,怡康家园A栋,2016/4/15
龙岗,翠枫豪园二期9号楼,2016/4/15
龙岗,翠枫豪园二期9号楼,2016/4/15
龙岗,可园(四期)11号楼,2016/4/15
龙岗,新鸿花园12号楼,2016/4/15
龙岗,新鸿花园12号楼,2016/4/15
龙岗,可园(五期)15号楼,2016/4/15
龙岗,聚龙苑,2016/4/15
龙岗,水岸新都20号楼,2016/4/15
龙岗,榭丽花园三期,2016/4/15
龙岗,紫郡32号楼,2016/4/15
龙岗,大山地花园17栋,2016/4/15
龙岗,公园大地花园一期2栋,2016/4/15
龙岗,阳光第五季花园1栋,2016/4/15
龙岗,锦龙名苑3号楼,2016/4/15
龙岗,锦龙名苑3号楼,2016/4/15
龙岗,锦冠华庭8号楼,2016/4/15
龙岗,慢城三期20号楼,2016/4/15
龙岗,慢城三期11号楼,2016/4/15
龙岗,旭景佳园（三期）9栋,2016/4/15
龙岗,公园大地花园五期38栋,2016/4/15
龙岗,茗萃园二期9号楼,2016/4/15
龙岗,依山郡花园（三期）24栋,2016/4/15
罗湖,一品东门雅园北楼,2016/4/15
罗湖,新天地名居E栋,2016/4/15
福田,韵动家园C座,2016/4/15
罗湖,置地逸轩A塔楼,2016/4/15
罗湖,阳光新干线家园B座,2016/4/15
罗湖,阳光新干线家园B座,2016/4/15
福田,御景华城花园1栋A座,2016/4/15
福田,御景华城花园5栋,2016/4/15
福田,城市主场公寓B座,2016/4/15
福田,港中旅花园26栋,2016/4/15
罗湖,银晖名居住宅,2016/4/15
南山,星海名城五期3单元,2016/4/15
福田,五洲星苑A栋,2016/4/15
罗湖,都心名苑,2016/4/15
南山,恒立听海花园9栋,2016/4/15
盐田,金港盛世华庭1栋,2016/4/15
南山,信和自由广场1栋,2016/4/15
南山,半岛城邦花园一期1栋,2016/4/15
福田,香蜜湖第一生态苑12栋,2016/4/15
盐田,和亨中心广场1栋,2016/4/15
盐田,湖心岛公寓6栋,2016/4/15
罗湖,双城世纪大厦,2016/4/15
南山,深蓝公寓,2016/4/15
罗湖,红桂皇冠名庭,2016/4/15
罗湖,红桂皇冠名庭,2016/4/15
福田,帝港海湾豪园-城市3米6公寓,2016/4/15
福田,岭尚时代园A座,2016/4/15
福田,岭尚时代园A座,2016/4/15
福田,半山御景华庭6栋,2016/4/15
罗湖,百仕达东郡广场4号楼,2016/4/15
盐田,中海半山溪谷花园1栋,2016/4/15
南山,卓越维港名苑（南区）9栋,2016/4/15
南山,卓越维港名苑（南区）9栋,2016/4/15
南山,诺德假日花园9号楼,2016/4/15
南山,世纪假日广场D座,2016/4/15
南山,雷圳碧榕湾海景花园2栋,2016/4/15
罗湖,东方颐园,2016/4/15
福田,四季山水花园3栋,2016/4/15
福田,四季山水花园3栋,2016/4/15
宝安,金地梅陇镇花园19栋,2016/4/15
宝安,金地梅陇镇花园19栋,2016/4/15
龙岗,盛龙花园二期8号楼,2016/4/15
龙岗,盛龙花园二期8号楼,2016/4/15
龙岗,君悦龙庭三期3栋,2016/4/15
龙岗,森雅谷,2016/4/15
龙岗,森雅谷,2016/4/15
宝安,招商澜园10#,2016/4/15
龙岗,上品雅园5栋,2016/4/15
宝安,宝田雅苑,2016/4/15
龙岗,花语岸花园3栋,2016/4/15
龙岗,润筑园,2016/4/15
