行政区,楼名称及栋号,三级转移登记时间
龙岗,国展苑6号楼(国泰台),2016/3/15
龙岗,桂芳园16栋(瑞香阁),2016/3/15
龙岗,美利达新村C栋,2016/3/15
龙岗,百合星城A-C栋,2016/3/15
龙岗,国展苑1号楼,2016/3/15
龙岗,香林玫瑰花园松香阁,2016/3/15
龙岗,竹沁苑,2016/3/15
龙岗,叠翠新峰花园3号楼,2016/3/15
龙岗,金洲嘉丽园9栋,2016/3/15
龙岗,水晶之城商业C段,2016/3/15
龙岗,茵悦之生花园二期9栋,2016/3/15
龙岗,理想家园6栋,2016/3/15
龙岗,可园一期3号楼,2016/3/15
龙岗,信和爱琴居,2016/3/15
龙岗,花半里花园7栋,2016/3/15
龙岗,日辉台花园1栋,2016/3/15
龙岗,第五园M2栋,2016/3/15
龙岗,振业城综合大楼,2016/3/15
龙岗,依山郡花园1号楼,2016/3/15
龙岗,英郡年华花园1栋,2016/3/15
龙岗,英郡年华花园1栋,2016/3/15
龙岗,英郡年华花园4栋,2016/3/15
龙岗,桂芳园(八期)32号楼,2016/3/15
龙岗,龙城国际花园2号楼,2016/3/15
龙岗,茵悦之生花园三期12号楼,2016/3/15
龙岗,茵悦之生花园三期12号楼,2016/3/15
龙岗,志健时代广场,2016/3/15
龙岗,阳光花园18栋,2016/3/15
龙岗,第五园（三期）H3号楼,2016/3/15
龙岗,依山郡花园二期16栋,2016/3/15
龙岗,德沁苑,2016/3/15
龙岗,依山郡花园二期14栋,2016/3/15
龙岗,锦龙名苑1号楼,2016/3/15
龙岗,悦城花园(二期)18号楼,2016/3/15
龙岗,龙园意境华府十一区35栋,2016/3/15
龙岗,景和园1号楼,2016/3/15
龙岗,旭景佳园（二期）8栋,2016/3/15
龙岗,第五园(五期)1-3号楼,2016/3/15
龙岗,第五园(五期)1-3号楼,2016/3/15
龙岗,千林山居I区32号楼,2016/3/15
龙岗,振业峦山谷花园(一期)4一6栋,2016/3/15
盐田,南方明珠花园第3栋,2016/3/15
盐田,沙头角东部阳光E栋,2016/3/15
盐田,沙头角东部阳光A栋,2016/3/15
盐田,万科东海岸社区中心公寓海涛阁,2016/3/15
盐田,倚天阁2栋,2016/3/15
罗湖,一品东门雅园南楼,2016/3/15
罗湖,一品东门雅园南楼,2016/3/15
罗湖,一品东门雅园北楼,2016/3/15
南山,弘都世纪公寓,2016/3/15
南山,漾日湾畔5座,2016/3/15
罗湖,东门天地大厦B座,2016/3/15
罗湖,深华商业大厦住宅,2016/3/15
南山,前海天朗风清家园A栋天芳园,2016/3/15
福田,尚书苑尚德府,2016/3/15
福田,御景华城花园4栋,2016/3/15
福田,城市主场公寓A座,2016/3/15
罗湖,嘉宝田花园(二期)宝裕阁(K),2016/3/15
福田,宏轩大厦,2016/3/15
福田,宏轩大厦,2016/3/15
盐田,瀚海东岸家园3号楼,2016/3/15
罗湖,银晖名居住宅,2016/3/15
南山,雷圳碧榕湾名苑E栋,2016/3/15
南山,红树西岸花园2栋,2016/3/15
罗湖,港岛银座大厦住宅,2016/3/15
福田,飞扬时代大厦A栋,2016/3/15
南山,信和自由广场2栋,2016/3/15
福田,祥云天都世纪大厦,2016/3/15
南山,御景东方花园5号楼,2016/3/15
南山,名家富居1栋,2016/3/15
南山,深蓝公寓,2016/3/15
福田,丽港湾-丽海阁,2016/3/15
南山,诺德假日花园4号楼,2016/3/15
南山,诺德假日花园5号楼,2016/3/15
盐田,倚山时代雅居,2016/3/15
南山,荣村单身宿舍1栋,2016/3/15
南山,桃源村三期3栋,2016/3/15
南山,半岛城邦花园二期1栋,2016/3/15
宝安,溪山美地园一期12栋,2016/3/15
宝安,溪山美地园一期12栋,2016/3/15
宝安,中粮澜山花园1-2-5-7-9#楼,2016/3/15
宝安,书香门第上河坊广场1栋,2016/3/15
宝安,圣莫丽斯花园C01栋,2016/3/15
宝安,万科金域华府一期1-8栋,2016/3/15
罗湖,安业馨园C栋,2016/3/15
罗湖,安业馨园C栋,2016/3/15
罗湖,安业馨园C栋,2016/3/15
南山,太古城花园（南区）,2016/3/15
南山,太古城花园（南区）,2016/3/15
宝安,天健时尚空间名苑,2016/3/15
龙岗,上品雅园7栋,2016/3/15
龙岗,信义湛宝大厦,2016/3/15
龙岗,城南雅筑3栋,2016/3/15
宝安,熙龙湾花园（N10区）7栋,2016/3/15
宝安,财富港大厦,2016/3/15
宝安,财富港大厦,2016/3/15
龙岗,中海康城花园B区4-7栋,2016/3/15
南山,德意名居（一期）3栋,2016/3/15
宝安,畔山御景花园1栋,2016/3/15
南山,中海阳光玫瑰园4栋,2016/3/15
南山,中海阳光玫瑰园4栋,2016/3/15
南山,中海阳光玫瑰园4栋,2016/3/15
龙岗,阳光天健城4栋,2016/3/15
龙岗,阳光天健城3栋,2016/3/15
宝安,花样年花郡家园,2016/3/15
宝安,花样年花郡家园,2016/3/15
南山,君汇新天花园1栋,2016/3/15
南山,君汇新天花园1栋,2016/3/15
龙岗,和谐家园2栋,2016/3/15
宝安,溪山美地园二期14栋,2016/3/15
宝安,花乡家园,2016/3/15
宝安,花乡家园,2016/3/15
宝安,花乡家园,2016/3/15
宝安,水榭春天花园7栋,2016/3/15
宝安,金地上塘道花园11栋,2016/3/15
宝安,金地上塘道花园11栋,2016/3/15
龙岗,东方瑞景苑商住楼,2016/3/15
宝安,玉湖湾花园1栋,2016/3/15
宝安,玉湖湾花园1栋,2016/3/15
宝安,潜龙曼海宁花园（南区）2栋,2016/3/15
宝安,桃源峰景园9栋,2016/3/15
盐田,金山碧海花园4号楼,2016/3/15
盐田,金山碧海花园5号楼,2016/3/15
宝安,中粮鸿云花园1栋,2016/3/15
宝安,中粮鸿云花园1栋,2016/3/15
宝安,招商观园10栋,2016/3/15
盐田,东港印象家园(A区),2016/3/15
龙岗,深业紫麟山花园H7栋,2016/3/15
宝安,腾阁,2016/3/15
龙岗,首创八意府6栋,2016/3/15
龙岗,星河时代花园B区B2栋,2016/3/15
龙岗,中森双子座公馆1栋,2016/3/15
宝安,锦绣御园（一期）9栋,2016/3/15
龙岗,东晟时代花园4号楼,2016/3/15
宝安,桃源峰景园1栋,2016/3/15
宝安,绿景香颂美庐园,2016/3/15
宝安,星河盛世花园(一期)1栋,2016/3/15
宝安,香格丽湾园4栋,2016/3/15
宝安,领航里程花园13栋,2016/3/15
宝安,领航里程花园13栋,2016/3/15
龙岗,荷康花园4栋,2016/3/15
龙岗,荷康花园4栋,2016/3/15
龙岗,瑞泽佳园一期2栋,2016/3/15
龙岗,瑞泽佳园一期3栋,2016/3/15
南山,栖游家园2号楼,2016/3/15
宝安,润恒尚园7栋,2016/3/15
龙岗,金地名峰花园6栋,2016/3/15
宝安,和平里花园I期,2016/3/15
宝安,和平里花园I期,2016/3/15
龙岗,金汐府2栋,2016/3/15
龙岗,颐安都会中央花园I区3栋,2016/3/15
宝安,懿花园C4栋,2016/3/15
宝安,懿花园C6栋,2016/3/15
龙岗,深房尚林花园3栋,2016/3/15
罗湖,湖滨新村9座,2016/3/16
罗湖,华丽花园星华阁,2016/3/16
罗湖,布心花园17栋,2016/3/16
罗湖,东乐花园7栋,2016/3/16
罗湖,金城大厦4座,2016/3/16
罗湖,华丽西村38栋,2016/3/16
罗湖,桂花村桂祥楼,2016/3/16
罗湖,海丽大厦丽珠阁,2016/3/16
罗湖,颐园别墅紫荆道7号,2016/3/16
罗湖,集浩花园集祥阁,2016/3/16
罗湖,向富楼2栋,2016/3/16
罗湖,松泉山庄22栋,2016/3/16
罗湖,庐山大厦D座(峻峰阁),2016/3/16
罗湖,中山花园大厦1栋,2016/3/16
罗湖,峰景台大厦2栋,2016/3/16
罗湖,百仕达花园中海苑18栋,2016/3/16
罗湖,畔山花园3栋,2016/3/16
罗湖,畔山花园9栋,2016/3/16
罗湖,福德花园大厦,2016/3/16
罗湖,金丽豪苑鹏庆阁,2016/3/16
罗湖,金丽豪苑鹏云阁,2016/3/16
罗湖,都市名园名盛阁E栋,2016/3/16
罗湖,金园,2016/3/16
罗湖,雅仕居7栋（满天星）,2016/3/16
罗湖,东湖豪庭,2016/3/16
罗湖,旭飞华天苑B栋,2016/3/16
罗湖,旭飞华天苑A栋,2016/3/16
罗湖,旭飞华天苑B栋,2016/3/16
罗湖,雍翠豪园E栋,2016/3/16
罗湖,海珑华苑海天阁,2016/3/16
罗湖,环岛丽园丽来阁,2016/3/16
罗湖,百仕达花园三期6栋,2016/3/16
罗湖,旭飞华达园京都阁,2016/3/16
罗湖,今日家园明山轩,2016/3/16
罗湖,聚福花园A栋,2016/3/16
罗湖,雅馨居,2016/3/16
罗湖,鹿茵翠地8栋,2016/3/16
罗湖,新港鸿豪苑4号楼,2016/3/16
罗湖,丹枫白露苑B座,2016/3/16
罗湖,海关住宅楼15栋,2016/3/16
罗湖,冠懋金色都汇金好阁,2016/3/16
罗湖,阳光天地家园B座明星阁,2016/3/16
罗湖,阳光天地家园B座明星阁,2016/3/16
罗湖,阳光天地家园B座明月阁,2016/3/16
罗湖,崇德雍翠华府御锦阁,2016/3/16
罗湖,崇德雍翠华府御翠阁,2016/3/16
罗湖,崇德雍翠华府御翠阁,2016/3/16
罗湖,东悦名轩A座,2016/3/16
罗湖,东悦名轩B座,2016/3/16
罗湖,东悦名轩B座,2016/3/16
罗湖,清水河生活小区4栋,2016/3/16
罗湖,祥福雅居彩云阁,2016/3/16
罗湖,金迪名苑A座,2016/3/16
罗湖,怡泰大厦B座,2016/3/16
罗湖,布心阳光明居戊栋,2016/3/16
罗湖,新银座A栋,2016/3/16
罗湖,城市天地广场B座,2016/3/16
罗湖,城市天地广场F座,2016/3/16
罗湖,百仕达花园（四期西区）1栋,2016/3/16
罗湖,百仕达花园（四期西区）7栋,2016/3/16
罗湖,天俊大厦,2016/3/16
福田,园岭新村28栋,2016/3/16
福田,园岭新村19栋,2016/3/16
福田,莲花北50栋,2016/3/16
福田,莲花北68栋,2016/3/16
福田,莲花北43栋,2016/3/16
福田,庆安航空大厦,2016/3/16
福田,园岭新村86栋,2016/3/16
福田,东景花园第1栋,2016/3/16
福田,锦洲花园2栋,2016/3/16
福田,梅兴苑6栋,2016/3/16
福田,香蜜三村1栋,2016/3/16
福田,东海花园2栋,2016/3/16
福田,艺丰花园B区C栋,2016/3/16
福田,城市花园21栋,2016/3/16
福田,好景豪园园景阁,2016/3/16
福田,华茂苑11栋,2016/3/16
福田,梅沁楼,2016/3/16
福田,鹏益花园2栋,2016/3/16
福田,紫薇阁,2016/3/16
福田,合正园,2016/3/16
福田,意馨居D#-G#栋,2016/3/16
福田,华茂苑16栋,2016/3/16
福田,百花公寓3栋,2016/3/16
福田,旭飞花园B栋,2016/3/16
福田,东海花园福禄居13栋,2016/3/16
福田,东海花园福禄居11栋,2016/3/16
福田,星河雅居,2016/3/16
福田,振业翠海花园一期B区,2016/3/16
福田,碧华庭居10栋,2016/3/16
福田,城市绿洲花园7栋,2016/3/16
福田,皇御苑A区1-4栋,2016/3/16
福田,皇御苑A区1-4栋,2016/3/16
福田,皇庭居,2016/3/16
福田,华强花园,2016/3/16
福田,益田村101栋,2016/3/16
福田,益田村103栋,2016/3/16
福田,航天立业华庭,2016/3/16
福田,景西大厦,2016/3/16
福田,港城华庭3号塔楼,2016/3/16
福田,丽阳天下名苑A栋,2016/3/16
福田,益田村120栋,2016/3/16
福田,鲁班大厦2号塔楼,2016/3/16
福田,泰然碧海红树园4号楼,2016/3/16
福田,港中旅花园20栋,2016/3/16
福田,都市阳光名苑2栋,2016/3/16
福田,都市阳光名苑3栋,2016/3/16
福田,皇御苑B区14栋,2016/3/16
福田,金港豪庭C座,2016/3/16
福田,瑞达苑,2016/3/16
福田,皇庭世纪花园3号楼,2016/3/16
福田,金怡华庭3栋,2016/3/16
福田,彩田村11栋,2016/3/16
福田,缇香名苑7栋,2016/3/16
福田,景田合正名园（二期）3栋,2016/3/16
福田,星座大厦,2016/3/16
福田,星座大厦,2016/3/16
南山,南油A区3栋,2016/3/16
南山,桃苑单身公寓,2016/3/16
南山,华联花园4栋,2016/3/16
南山,松坪山住宅楼30栋,2016/3/16
南山,招商路南商业住宅楼8栋,2016/3/16
南山,科技园36区住宅楼16栋,2016/3/16
南山,登良花园18栋,2016/3/16
南山,世纪广场,2016/3/16
南山,景园大厦,2016/3/16
南山,桂园住宅楼二区29栋,2016/3/16
南山,盛德苑2栋,2016/3/16
南山,鹏都大厦A座,2016/3/16
南山,荟芳园D栋,2016/3/16
南山,东滨华苑,2016/3/16
南山,仓前锦福苑01-02栋,2016/3/16
南山,碧海天家园1栋,2016/3/16
南山,心语家园,2016/3/16
南山,心语家园,2016/3/16
南山,蔚蓝海岸社区二期19栋,2016/3/16
南山,四达大厦,2016/3/16
南山,南粤明珠,2016/3/16
南山,西海湾花园B区,2016/3/16
南山,东方海雅居,2016/3/16
南山,海印长城小区一期,2016/3/16
南山,蛇口春天广场,2016/3/16
南山,海月花园二期17栋,2016/3/16
南山,招商桃花园A区7栋,2016/3/16
南山,南景苑,2016/3/16
南山,南景苑,2016/3/16
南山,仓前锦福苑06-07栋,2016/3/16
南山,现代城梦想家园,2016/3/16
南山,前海花园26栋,2016/3/16
南山,龙都名园二栋,2016/3/16
南山,雅仕荔景苑,2016/3/16
南山,新街口大楼,2016/3/16
南山,佳嘉豪苑,2016/3/16
南山,桃源村105栋,2016/3/16
南山,深圳湾彩虹之岸17栋,2016/3/16
南山,现代城华庭6栋,2016/3/16
南山,英达.钰龙园C栋,2016/3/16
南山,星海名城三期T1栋,2016/3/16
南山,鼎太风华社区一栋,2016/3/16
南山,光彩山居岁月家园E、F、G栋,2016/3/16
南山,中爱花园公寓,2016/3/16
南山,晶品居B座,2016/3/16
宝安,新安湖花园新居村,2016/3/16
宝安,锦绣花园A栋,2016/3/16
宝安,锦绣花园11.12.13栋,2016/3/16
宝安,金鼎花园B2栋,2016/3/16
宝安,三十八区统建楼五栋,2016/3/16
宝安,福中福商业城（二期）D4栋,2016/3/16
宝安,安源居A栋,2016/3/16
宝安,桃源居2#住宅楼,2016/3/16
宝安,桃源居4#住宅楼,2016/3/16
宝安,弘雅花园三期雅豪轩北区2栋,2016/3/16
宝安,福侨花园9栋,2016/3/16
宝安,丰润花园14栋,2016/3/16
宝安,湖景居一栋,2016/3/16
宝安,潜龙花园七栋,2016/3/16
宝安,金庸阁二期3号楼,2016/3/16
宝安,洪福雅苑一栋,2016/3/16
宝安,石鸿花园D栋,2016/3/16
宝安,风采轩二期,2016/3/16
宝安,富盈门花园D栋,2016/3/16
宝安,桃源居13区2栋,2016/3/16
宝安,金泽花园雅景阁,2016/3/16
宝安,富通蟠龙居B栋,2016/3/16
宝安,丽景城4栋,2016/3/16
宝安,美丽365K2栋,2016/3/16
宝安,旭仕达名苑1栋,2016/3/16
宝安,海湾明珠花园二期9栋,2016/3/16
宝安,35区商住楼B2B3栋,2016/3/16
宝安,白金时代公寓1栋,2016/3/16
宝安,苹果园1栋,2016/3/16
宝安,恒安花园A栋,2016/3/16
宝安,绿海名苑1栋,2016/3/16
宝安,绿海名苑1栋,2016/3/16
宝安,桃源居12区13栋,2016/3/16
宝安,桦润馨居C区C2栋,2016/3/16
宝安,桦润馨居C区C3栋,2016/3/16
宝安,中航阳光新苑6栋,2016/3/16
宝安,皓月花园10栋,2016/3/16
宝安,鸿隆广场1栋,2016/3/16
宝安,怡海楼1栋,2016/3/16
宝安,桃源盛景园6栋,2016/3/16
宝安,桃源盛景园7栋,2016/3/16
宝安,金地梅陇镇花园一期8栋,2016/3/16
宝安,金域豪庭1-2栋,2016/3/16
宝安,天欣花园（三期）B栋,2016/3/16
宝安,白金假日公寓1栋,2016/3/16
宝安,菁英趣庭1栋,2016/3/16
宝安,菁英趣庭1栋,2016/3/16
宝安,菁英趣庭1栋,2016/3/16
宝安,君逸世家花园1栋,2016/3/16
宝安,君逸世家花园1栋,2016/3/16
宝安,阳光新境园2栋,2016/3/16
宝安,香缇雅苑1＃楼,2016/3/16
宝安,春华四季园42栋,2016/3/16
宝安,碧海富通城1栋,2016/3/16
宝安,碧海富通城3栋,2016/3/16
宝安,东华明珠园1栋,2016/3/16
宝安,桃源盛世园1#-6#楼,2016/3/16
宝安,棕榈堡花园1栋,2016/3/16
宝安,丹枫雅苑1栋,2016/3/16
宝安,宝安海滨广场(三期)1栋,2016/3/16
宝安,碧水龙庭4栋,2016/3/16
宝安,碧水龙庭4栋,2016/3/16
宝安,阳光海湾花园1栋,2016/3/16
宝安,星河丹堤花园E区1栋,2016/3/16
宝安,星河丹堤花园E区1栋,2016/3/16
宝安,碧海富通城6栋,2016/3/16
宝安,碧海富通城8栋,2016/3/16
宝安,世纪春城四期6#楼,2016/3/16
宝安,碧水龙庭1栋,2016/3/16
宝安,熙龙湾花园（N23区）5栋,2016/3/16
宝安,金港华庭1栋,2016/3/16
宝安,中粮万福阁1栋,2016/3/16
宝安,碧海富通城13栋,2016/3/16
龙岗,盛龙花园公寓,2016/3/16
龙岗,爱地花园A1栋,2016/3/16
龙岗,茂业城怡丰楼,2016/3/16
龙岗,建新村B2栋,2016/3/16
龙岗,德福花园德昌苑,2016/3/16
龙岗,茂业城花园大厦,2016/3/16
龙岗,深圳名城国际广场,2016/3/16
龙岗,四季花城米兰苑10栋,2016/3/16
龙岗,国展苑七号楼（国安台）,2016/3/16
龙岗,城市花园32栋,2016/3/16
龙岗,四季花城海棠苑1栋,2016/3/16
龙岗,新龙岗花园南区1栋,2016/3/16
龙岗,茂宝大厦,2016/3/16
龙岗,四季花城百合苑7栋,2016/3/16
龙岗,丽湖花园9栋湖翠阁、10栋湖秀阁,2016/3/16
龙岗,中兆花园5栋,2016/3/16
龙岗,桂芳园3栋(荷花阁),2016/3/16
龙岗,富康苑A、B栋,2016/3/16
龙岗,康达尔花园2栋,2016/3/16
龙岗,中兆花园6栋(美庭轩),2016/3/16
龙岗,碧湖玫瑰园13栋,2016/3/16
龙岗,桂芳园12栋(玉兰阁),2016/3/16
龙岗,中海怡翠山庄47栋,2016/3/16
龙岗,中海怡翠山庄55栋,2016/3/16
龙岗,信义假日名城沁芳园E座,2016/3/16
龙岗,国展苑6号楼(国泰台),2016/3/16
龙岗,桂芳园16栋(瑞香阁),2016/3/16
龙岗,榭丽花园13栋,2016/3/16
龙岗,榭丽花园12栋,2016/3/16
龙岗,荣兴大厦,2016/3/16
龙岗,荣兴大厦,2016/3/16
龙岗,中城康桥花园二期20栋,2016/3/16
龙岗,桂芳园五期18栋(峰顶居),2016/3/16
龙岗,德福花园德福广场(情侣阁),2016/3/16
龙岗,信义假日名城博雅园5栋,2016/3/16
龙岗,横岗城市中心花园6栋,2016/3/16
龙岗,百合星城A-C栋,2016/3/16
龙岗,紫薇苑二期4#楼,2016/3/16
龙岗,信义假日名城菁华园G栋,2016/3/16
龙岗,水晶之城23栋,2016/3/16
龙岗,叠翠新峰花园1号楼,2016/3/16
龙岗,阳光广场A、C栋,2016/3/16
龙岗,怡美山庄19栋,2016/3/16
龙岗,布吉中心花园,2016/3/16
龙岗,信和爱琴居,2016/3/16
龙岗,水晶之城四期47栋,2016/3/16
龙岗,花半里花园6栋,2016/3/16
龙岗,可园三期10号楼,2016/3/16
龙岗,信义假日名城逸翠园3号楼,2016/3/16
龙岗,依山郡花园4号楼,2016/3/16
龙岗,英郡年华花园1栋,2016/3/16
龙岗,英郡年华花园3栋,2016/3/16
龙岗,鸿景春天花园三期三栋,2016/3/16
龙岗,左庭右院（北区）1号楼,2016/3/16
龙岗,月朗苑1栋,2016/3/16
龙岗,龙城国际花园1号楼,2016/3/16
龙岗,信义锦绣花园7号楼,2016/3/16
龙岗,水岸新都20号楼,2016/3/16
龙岗,富民阁,2016/3/16
龙岗,旭景佳园（一期）2栋,2016/3/16
龙岗,阳光花园18栋,2016/3/16
龙岗,第五园（三期）H2号楼,2016/3/16
龙岗,第五园（三期）H2号楼,2016/3/16
龙岗,悦城花园(二期)15号楼,2016/3/16
龙岗,天集雅苑2号楼,2016/3/16
龙岗,龙园意境华府十一区34栋,2016/3/16
龙岗,合家欢园商住楼,2016/3/16
龙岗,景和园5号楼,2016/3/16
龙岗,景和园7号楼,2016/3/16
龙岗,水蓝湾园2栋,2016/3/16
龙岗,中航鼎尚华庭1、2、3号楼,2016/3/16
龙岗,中海康城花园A区1-3栋,2016/3/16
龙岗,公园大地花园六期21栋,2016/3/16
龙岗,振业峦山谷花园（一期）2、3栋,2016/3/16
盐田,南方明珠花园第3栋,2016/3/16
盐田,碧海花园D栋,2016/3/16
盐田,东海丽景花园1栋,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
龙岗,盈富家园AB区,2016/3/16
罗湖,一品东门雅园南楼,2016/3/16
南山,南海玫瑰花园（二期）37栋,2016/3/16
罗湖,新天地名居E栋,2016/3/16
罗湖,梧桐合正锦园3栋,2016/3/16
福田,韵动家园D座,2016/3/16
南山,前海天朗风清家园A栋天瑞园,2016/3/16
南山,前海天朗风清家园A栋天琪园,2016/3/16
南山,荔芳村B栋,2016/3/16
福田,尚书苑尚德府,2016/3/16
福田,尚书苑尚乐府,2016/3/16
南山,前海花园36栋,2016/3/16
福田,城市主场公寓B座,2016/3/16
罗湖,银晖名居住宅,2016/3/16
南山,星海名城五期1单元,2016/3/16
南山,星海名城五期3单元,2016/3/16
南山,登良花园16栋,2016/3/16
罗湖,龙园龙凤雅居龙禧阁,2016/3/16
罗湖,港岛银座大厦住宅,2016/3/16
福田,香山美树苑1栋,2016/3/16
南山,鼎太风华社区9栋,2016/3/16
南山,缤纷年华家园A座,2016/3/16
罗湖,泊林花园2栋,2016/3/16
福田,云顶翠峰花园三期C座,2016/3/16
南山,海韵嘉园韵海苑1栋,2016/3/16
南山,米兰第二季公寓,2016/3/16
罗湖,淘金山湖景花园一期3号楼,2016/3/16
南山,阳光华艺大厦2栋,2016/3/16
福田,南光紫荆苑B栋,2016/3/16
福田,帝港海湾豪园-城市3米6公寓,2016/3/16
福田,南方国际广场A栋,2016/3/16
福田,瀚盛花园3栋,2016/3/16
南山,云栖西岸阁,2016/3/16
南山,南荔苑A栋,2016/3/16
罗湖,铂金时代公寓,2016/3/16
福田,皇御苑C区A地块16栋,2016/3/16
盐田,东部华侨城天麓二区18栋,2016/3/16
南山,诺德假日花园7号楼,2016/3/16
盐田,金水湾御园A座,2016/3/16
罗湖,聚宝华府B座,2016/3/16
南山,雷圳碧榕湾海景花园4栋,2016/3/16
南山,荣村单身宿舍1栋,2016/3/16
南山,桃源村三期3栋,2016/3/16
南山,半岛城邦花园二期6栋,2016/3/16
南山,半岛城邦花园二期6栋,2016/3/16
宝安,中粮澜山花园1-2-5-7-9#楼,2016/3/16
宝安,中粮澜山花园19-20-21#楼,2016/3/16
南山,中海阳光玫瑰园2栋,2016/3/16
宝安,金地梅陇镇花园19栋,2016/3/16
宝安,书香门第上河坊广场1栋,2016/3/16
宝安,书香门第上河坊广场1栋,2016/3/16
宝安,金地上塘道花园5栋,2016/3/16
福田,香珠花园D栋,2016/3/16
福田,香珠花园D栋,2016/3/16
福田,香珠花园D栋,2016/3/16
龙岗,盛龙花园二期10号楼,2016/3/16
龙岗,大山地花园40栋,2016/3/16
龙岗,千林山居三期24号楼,2016/3/16
南山,太古城花园（南区）,2016/3/16
龙岗,城市立方花园A区6栋,2016/3/16
宝安,宝田雅苑,2016/3/16
宝安,熙龙湾花园（N10区）4栋,2016/3/16
宝安,财富港大厦,2016/3/16
龙岗,润筑园,2016/3/16
南山,鸿威海怡湾畔花园,2016/3/16
南山,万豪御景苑2栋,2016/3/16
宝安,花样年花郡家园,2016/3/16
南山,君汇新天花园1栋,2016/3/16
福田,皇御苑C区B地块20栋,2016/3/16
南山,三湘海尚花园一期,2016/3/16
南山,三湘海尚花园一期,2016/3/16
南山,三湘海尚花园一期,2016/3/16
南山,田厦翡翠明珠花园2栋,2016/3/16
南山,前海豪苑,2016/3/16
宝安,溪山美地园二期14栋,2016/3/16
宝安,万科金域华府（南地块）Ⅱ期1栋,2016/3/16
龙岗,东方瑞景苑小户型住宅,2016/3/16
龙岗,第五园(四期)5号楼,2016/3/16
宝安,潜龙曼海宁花园（南区）5、6、7栋,2016/3/16
南山,首地容御花园1栋,2016/3/16
宝安,中粮鸿云花园1栋,2016/3/16
宝安,黄金大厦1栋,2016/3/16
龙岗,御峰园F4栋,2016/3/16
宝安,魅力时代花园1栋,2016/3/16
南山,德尚世家花园4栋,2016/3/16
龙岗,星河时代花园B区B1栋,2016/3/16
龙岗,星河时代花园B区B7栋,2016/3/16
龙岗,星河时代花园B区B7栋,2016/3/16
龙岗,星河时代花园B区B10栋,2016/3/16
龙岗,中森双子座公馆1栋,2016/3/16
福田,桐林公寓,2016/3/16
福田,桐林公寓,2016/3/16
南山,雍景湾花园6栋,2016/3/16
宝安,锦绣御园（一期）1栋,2016/3/16
宝安,锦绣御园（一期）9栋,2016/3/16
宝安,绿景香颂花园,2016/3/16
宝安,招商果岭花园7栋,2016/3/16
宝安,宝安山庄(一期)B栋,2016/3/16
宝安,中粮锦云花园1栋,2016/3/16
南山,阳光里雅居,2016/3/16
龙岗,东晟时代花园8号楼,2016/3/16
宝安,公馆一八六六花园（北区）,2016/3/16
龙岗,百合山水别苑3号楼,2016/3/16
龙岗,卓弘高尔夫雅苑2号楼,2016/3/16
龙岗,卓弘高尔夫雅苑9号楼,2016/3/16
龙岗,金地名峰花园7栋,2016/3/16
宝安,幸福海岸18栋,2016/3/16
福田,兰江山第花园一期2栋,2016/3/16
龙岗,万科天誉花园一期,2016/3/16
龙岗,紫瑞花园7栋,2016/3/16
宝安,中航天逸花园A栋,2016/3/16
宝安,福东龙华府1栋,2016/3/16
龙岗,满京华喜悦里华庭一期,2016/3/16
宝安,领航里程花园7栋,2016/3/16
福田,香蜜苑1栋,2016/3/16
龙岗,荷康花园4栋,2016/3/16
龙岗,瑞泽佳园一期2栋,2016/3/16
龙岗,瑞泽佳园一期3栋,2016/3/16
宝安,中熙香缤山花园4栋,2016/3/16
南山,栖游家园2号楼,2016/3/16
南山,翡翠海岸花园,2016/3/16
宝安,金城大第花园1期1号楼,2016/3/16
龙岗,丹梓龙庭D栋,2016/3/16
龙岗,御峰园H2栋,2016/3/16
龙岗,承翰陶源花园1栋,2016/3/16
龙岗,熙璟城豪苑1栋,2016/3/16
龙岗,振业峦山谷花园二期2栋,2016/3/16
龙岗,振业峦山谷花园二期3栋,2016/3/16
龙岗,海航国兴花园3栋,2016/3/16
龙岗,金地朗悦花园2栋,2016/3/16
宝安,懿花园C3栋,2016/3/16
罗湖,四季御园,2016/3/16
罗湖,红岗东村1栋,2016/3/17
罗湖,金碧苑金菊阁,2016/3/17
罗湖,友谊大厦7栋,2016/3/17
罗湖,东乐花园22栋,2016/3/17
罗湖,松泉公寓17栋,2016/3/17
罗湖,松园南九巷4栋,2016/3/17
罗湖,鹏基工业区105栋,2016/3/17
罗湖,翠湖街湖贝西1栋,2016/3/17
罗湖,马古岭住宅楼9栋,2016/3/17
罗湖,美景花园大厦北座,2016/3/17
罗湖,鹏城花园16栋,2016/3/17
罗湖,畔山花园12栋,2016/3/17
罗湖,畔山花园12栋,2016/3/17
罗湖,大地花园西座,2016/3/17
罗湖,宁水花园19栋,2016/3/17
