行政区,楼名称及栋号,三级转移登记时间
罗湖,东乐花园乐丰楼,2016/5/13
罗湖,银湖汽车站综合楼5栋,2016/5/13
罗湖,佳宁娜友谊广场D座,2016/5/13
罗湖,鹏兴花园1栋,2016/5/13
罗湖,太白居6栋,2016/5/13
罗湖,布心花园47栋,2016/5/13
罗湖,鹏兴花园39栋,2016/5/13
罗湖,叠翠居,2016/5/13
罗湖,环岛丽园丽好阁,2016/5/13
罗湖,华清园C栋,2016/5/13
罗湖,新丰大厦B栋,2016/5/13
罗湖,翠园街14巷8栋,2016/5/13
罗湖,百仕达8号1栋,2016/5/13
罗湖,东悦名轩A座,2016/5/13
福田,园岭新村28栋,2016/5/13
福田,黄木岗北区68栋,2016/5/13
福田,莲花北19栋,2016/5/13
福田,深华科技工业园宿舍楼,2016/5/13
福田,彩福大厦,2016/5/13
福田,银海苑2号楼,2016/5/13
福田,港城华庭2号塔楼,2016/5/13
福田,金地花园401栋,2016/5/13
福田,益田合正佳园西座,2016/5/13
福田,丽阳天下名苑B栋,2016/5/13
福田,黄埔雅苑骏悠园3A座,2016/5/13
福田,皇御苑B区12栋,2016/5/13
福田,皇庭世纪花园3号楼,2016/5/13
南山,月亮湾花园3栋,2016/5/13
南山,月亮湾花园6栋,2016/5/13
南山,海王大厦住宅楼,2016/5/13
南山,海晖大厦珍宝阁,2016/5/13
南山,世纪广场,2016/5/13
南山,景园大厦,2016/5/13
南山,麻雀岭5号住宅楼,2016/5/13
南山,雅丽阁,2016/5/13
南山,心语家园,2016/5/13
南山,豪方现代豪园3栋,2016/5/13
南山,前海花园35栋,2016/5/13
南山,美庐锦园C栋,2016/5/13
南山,西海明珠花园A座,2016/5/13
宝安,广三保综合楼B栋,2016/5/13
宝安,丰润花园D18栋,2016/5/13
宝安,海乐花园二十四栋,2016/5/13
宝安,裕华花园甲栋,2016/5/13
宝安,金侨花园13栋,2016/5/13
宝安,新安湖花园新文阁,2016/5/13
宝安,福中福花园3栋,2016/5/13
宝安,大益广场1栋,2016/5/13
宝安,碧海名园A栋,2016/5/13
宝安,宝豪华庭1栋,2016/5/13
宝安,天悦龙庭A栋,2016/5/13
宝安,潜龙*鑫茂花园A区6栋,2016/5/13
宝安,尚都花园1栋,2016/5/13
宝安,鸿隆广场1栋,2016/5/13
宝安,桃源盛景园5栋,2016/5/13
宝安,观澜湖高尔夫大宅*昆仕顿区C12栋,2016/5/13
宝安,香缇雅苑1＃楼,2016/5/13
宝安,可乐园B栋,2016/5/13
宝安,中海西岸华府11栋,2016/5/13
宝安,星河丹堤花园E区1栋,2016/5/13
宝安,碧海富通城6栋,2016/5/13
宝安,金港华庭1栋,2016/5/13
龙岗,南岭花园21栋(如意阁),2016/5/13
龙岗,龙珠花园明珠苑11栋,2016/5/13
龙岗,国展苑七号楼（国安台）,2016/5/13
龙岗,尚景园D栋,2016/5/13
龙岗,丽湖花园18栋湖晴阁,2016/5/13
龙岗,中兆花园4栋,2016/5/13
龙岗,东方半岛花园15栋,2016/5/13
龙岗,中城康桥花园A2栋,2016/5/13
龙岗,深华业大厦,2016/5/13
龙岗,电联大厦,2016/5/13
龙岗,禾田世居A栋,2016/5/13
龙岗,百合星城A-C栋,2016/5/13
龙岗,大世纪花园9栋,2016/5/13
龙岗,东都雅苑棕榈阁,2016/5/13
龙岗,水晶之城三期31栋,2016/5/13
龙岗,水晶之城商业C段,2016/5/13
龙岗,英郡年华花园3栋,2016/5/13
龙岗,桂芳园(八期)31号楼,2016/5/13
龙岗,可园(四期)11号楼,2016/5/13
龙岗,万科城三期F区2号楼,2016/5/13
龙岗,翡翠星光园,2016/5/13
龙岗,依山郡花园二期19栋,2016/5/13
龙岗,锦龙名苑4号楼,2016/5/13
龙岗,合家欢园商住楼,2016/5/13
龙岗,茗萃园一期2号楼,2016/5/13
龙岗,水岸新都四、五期39号楼,2016/5/13
盐田,棕榈湾,2016/5/13
盐田,万科东海岸社区中心公寓清涛阁,2016/5/13
福田,花好园B-2座,2016/5/13
罗湖,置地逸轩A塔楼,2016/5/13
福田,宏轩大厦,2016/5/13
南山,星海名城五期1单元,2016/5/13
罗湖,淘金山湖景花园一期3号楼,2016/5/13
南山,南海玫瑰花园（三期）2号楼,2016/5/13
福田,朗庭豪园D栋,2016/5/13
福田,自由港湾公寓C栋,2016/5/13
南山,星海名城六期4栋,2016/5/13
南山,新德家园A栋,2016/5/13
盐田,金水湾御园A座,2016/5/13
罗湖,华隆园,2016/5/13
南山,半岛城邦花园二期6栋,2016/5/13
龙岗,盛龙花园二期11号楼,2016/5/13
龙岗,君悦龙庭三期4栋,2016/5/13
龙岗,乐安居大酒店（公寓部分）,2016/5/13
罗湖,安业馨园A栋,2016/5/13
宝安,招商澜园11#,2016/5/13
龙岗,城市立方花园B区2栋,2016/5/13
龙岗,信义湛宝大厦,2016/5/13
罗湖,金翠园,2016/5/13
罗湖,金翠园,2016/5/13
龙岗,茗萃园三期12号楼、13号楼,2016/5/13
宝安,花乡家园,2016/5/13
宝安,金地上塘道花园8栋,2016/5/13
宝安,腾阁,2016/5/13
宝安,藏珑苑6栋,2016/5/13
宝安,魅力时代花园3栋,2016/5/13
宝安,海雅广场1栋,2016/5/13
福田,廊桥花园,2016/5/13
宝安,湾美花园3#楼,2016/5/13
宝安,湾美花园8#楼,2016/5/13
宝安,湾美花园8#楼,2016/5/13
宝安,星河盛世花园(一期)1栋,2016/5/13
龙岗,信义御城豪园6栋,2016/5/13
宝安,中航天逸花园A栋,2016/5/13
宝安,领航里程花园15栋,2016/5/13
龙岗,瑞泽佳园一期2栋,2016/5/13
宝安,懿花园C9栋,2016/5/13
龙岗,振业峦山谷花园二期5栋,2016/5/13
龙岗,金汐府2栋,2016/5/13
宝安,仁山智水花园(二期)C11栋,2016/5/13
龙岗,京基御景印象家园二期1栋,2016/5/13
罗湖,新兴村六栋,2016/5/16
罗湖,鹏基工业区104栋,2016/5/16
罗湖,教育新村兴业楼,2016/5/16
罗湖,燃气公司宿舍4栋,2016/5/16
罗湖,百仕达花园百怡苑18栋,2016/5/16
罗湖,玉雅居2栋,2016/5/16
罗湖,都市名园名盛阁E栋,2016/5/16
罗湖,日豪名园,2016/5/16
罗湖,嘉景苑B栋,2016/5/16
罗湖,单身住宅楼5栋,2016/5/16
罗湖,翠园街五巷25号,2016/5/16
罗湖,翠拥华庭（二期）B座君悦阁,2016/5/16
罗湖,旭飞华达园二期,2016/5/16
福田,通新岭新村18栋,2016/5/16
福田,统建商住楼丙栋,2016/5/16
福田,下步庙北区16栋,2016/5/16
福田,台湾花园大厦东座,2016/5/16
福田,宣嘉华庭嘉丽轩,2016/5/16
福田,皇御苑A区1-4栋,2016/5/16
福田,深荣大厦,2016/5/16
福田,皇庭居,2016/5/16
福田,梅林一村93栋,2016/5/16
福田,都会100大厦银都,2016/5/16
福田,京海花园,2016/5/16
福田,丽阳天下名苑B栋,2016/5/16
福田,黄埔雅苑骏悠园2座,2016/5/16
福田,金茂礼都A栋,2016/5/16
福田,翰岭花园5栋,2016/5/16
南山,月亮湾花园17栋,2016/5/16
南山,荟芳园宝桂阁C栋,2016/5/16
南山,海照阁,2016/5/16
南山,兰园商住楼1栋,2016/5/16
南山,龙电南园住宅2栋,2016/5/16
南山,星海名城组团四第1栋,2016/5/16
南山,保利城花园3#、4#楼,2016/5/16
南山,纯水岸A组,2016/5/16
南山,蔚蓝海岸社区三期29栋,2016/5/16
南山,御海新苑二期5号楼,2016/5/16
南山,汇宾广场二期汇绣阁,2016/5/16
南山,光彩山居岁月家园D栋,2016/5/16
宝安,泰华大厦一栋,2016/5/16
宝安,泰华大厦一栋,2016/5/16
宝安,福永花苑A栋,2016/5/16
宝安,恒丰工业城A7栋,2016/5/16
宝安,海乐花园三十三栋,2016/5/16
宝安,玉华花园华倩阁,2016/5/16
宝安,富瑰园F栋,2016/5/16
宝安,西乡物业商住大厦一栋,2016/5/16
宝安,观澜豪园*假日*赛维纳E栋,2016/5/16
宝安,大益广场1栋,2016/5/16
宝安,锦绣江南C1栋,2016/5/16
宝安,高正豪景花园高正苑二栋,2016/5/16
宝安,苹果园1栋,2016/5/16
宝安,苹果园1栋,2016/5/16
宝安,金达花园7栋,2016/5/16
宝安,世外桃源综合楼1栋,2016/5/16
宝安,建安新村11栋,2016/5/16
宝安,金达花园1栋,2016/5/16
宝安,桃源盛景园17栋,2016/5/16
宝安,金地梅陇镇花园一期2栋,2016/5/16
宝安,高发西岸花园1栋,2016/5/16
宝安,菁英趣庭1栋,2016/5/16
宝安,槟城西岸华庭1栋,2016/5/16
宝安,莱蒙水榭山花园2-05栋,2016/5/16
龙岗,德兴花园德富苑1栋,2016/5/16
龙岗,深圳名城国际广场,2016/5/16
龙岗,国展苑3号楼(国兴台),2016/5/16
龙岗,汇福花园,2016/5/16
龙岗,加洲花园D栋,2016/5/16
龙岗,德兴城12栋、13栋、14栋、15栋,2016/5/16
龙岗,百合山庄8栋(百丽居),2016/5/16
龙岗,百合山庄16栋(百桂苑),2016/5/16
龙岗,中兆花园2栋,2016/5/16
龙岗,新亚洲广场新景苑,2016/5/16
龙岗,桂芳园11栋(樱花阁),2016/5/16
龙岗,茂业城帝景峰3栋,2016/5/16
龙岗,金沙花园,2016/5/16
龙岗,竹馨苑,2016/5/16
龙岗,金洲嘉丽园12栋,2016/5/16
龙岗,信和爱琴居,2016/5/16
龙岗,百合星城(二期)5-7号楼,2016/5/16
龙岗,风临四季花园1号楼,2016/5/16
龙岗,振业城1H10栋,2016/5/16
龙岗,榭丽花园三期,2016/5/16
龙岗,德沁苑,2016/5/16
龙岗,公园大地花园一期6栋,2016/5/16
龙岗,悦城花园(二期)20号楼,2016/5/16
龙岗,龙园意境华府十区33栋,2016/5/16
龙岗,龙园意境华府十区33栋,2016/5/16
龙岗,合家欢园商住楼,2016/5/16
龙岗,康达尔蝴蝶堡1栋,2016/5/16
龙岗,康达尔蝴蝶堡1栋,2016/5/16
龙岗,千林山居I区6号楼,2016/5/16
龙岗,公园大地花园六期17栋,2016/5/16
盐田,海涛花园24栋,2016/5/16
盐田,棕榈湾,2016/5/16
福田,中泰燕南名庭C座,2016/5/16
罗湖,东门天地大厦D座,2016/5/16
福田,香域中央花园6栋,2016/5/16
福田,御景华城花园6栋,2016/5/16
南山,学子荔园A栋,2016/5/16
南山,中信红树湾花城8栋,2016/5/16
南山,蛇口花园城三期20栋,2016/5/16
南山,蛇口花园城三期20栋,2016/5/16
南山,蛇口花园城三期20栋,2016/5/16
南山,御景东方花园3号楼,2016/5/16
福田,东方园博苑,2016/5/16
南山,半山海景.兰溪谷(二期)6栋,2016/5/16
南山,前海金岸大厦,2016/5/16
福田,中城天邑花园2座,2016/5/16
罗湖,汇泰大厦B栋,2016/5/16
宝安,金地上塘道花园6栋,2016/5/16
宝安,万科金域华府一期1-8栋,2016/5/16
宝安,天健时尚空间名苑,2016/5/16
龙岗,奥林华府（二期）6号楼,2016/5/16
龙岗,中海康城花园B区4-7栋,2016/5/16
龙岗,振业峦山谷花园（一期）12栋,2016/5/16
福田,皇御苑C区B地块20栋,2016/5/16
南山,龙祥苑B栋,2016/5/16
宝安,花乡家园,2016/5/16
龙岗,怡龙枫景园2、5、6号楼,2016/5/16
南山,首地容御花园3栋,2016/5/16
宝安,魅力时代花园1栋,2016/5/16
宝安,魅力时代花园1栋,2016/5/16
福田,桐林公寓,2016/5/16
宝安,海雅广场1栋,2016/5/16
宝安,花半里清湖花园4栋,2016/5/16
宝安,华盛新沙荟名庭（一期）1栋,2016/5/16
罗湖,淘金山湖景花园二期（B区）12号楼,2016/5/16
南山,澳城花园（北区）,2016/5/16
宝安,幸福海岸11栋,2016/5/16
宝安,湾美花园9#楼,2016/5/16
龙岗,国香尚居,2016/5/16
龙岗,阅山公馆,2016/5/16
南山,栖游家园4号楼,2016/5/16
宝安,汇龙湾花园3栋,2016/5/16
龙岗,万科金域缇香花园二期2栋,2016/5/16
南山,恒裕滨城花园（一期）,2016/5/16
龙岗,仁恒峦山美地花园3栋,2016/5/16
龙岗,嘉御豪园13栋,2016/5/16
罗湖,红岗花园2栋,2016/5/17
罗湖,金城大厦2座,2016/5/17
罗湖,金城大厦3座,2016/5/17
罗湖,粤海花园芙蓉阁,2016/5/17
罗湖,华日职工住宅1栋,2016/5/17
罗湖,云峰花园晓峰阁,2016/5/17
罗湖,大地花园西座,2016/5/17
罗湖,长丰苑曼域轩(主楼),2016/5/17
罗湖,雅仕居2栋（郁金香）,2016/5/17
罗湖,旭飞华天苑B栋,2016/5/17
罗湖,深城公寓,2016/5/17
罗湖,翡翠园山湖居二期D栋,2016/5/17
罗湖,百仕达8号2栋,2016/5/17
罗湖,金城华庭8栋,2016/5/17
罗湖,冠懋金色都汇金来阁,2016/5/17
罗湖,冠懋金色都汇金运阁,2016/5/17
罗湖,阳光天地家园B座明月阁,2016/5/17
罗湖,朗钜御风庭1号楼,2016/5/17
罗湖,百仕达花园（四期西区）1栋,2016/5/17
罗湖,百仕达花园（四期西区）7栋,2016/5/17
福田,园岭新村86栋,2016/5/17
福田,益田村71栋,2016/5/17
福田,先科机电大厦,2016/5/17
福田,世界贸易广场,2016/5/17
福田,福岗园,2016/5/17
福田,东海花园福禄居10栋,2016/5/17
福田,三建宿舍28栋（原1#单身楼B1栋),2016/5/17
福田,雕塑家园,2016/5/17
福田,振业翠海花园C1栋,2016/5/17
福田,皇御苑B区14栋,2016/5/17
福田,皇庭世纪花园2号楼,2016/5/17
福田,皇庭世纪花园9号楼,2016/5/17
福田,蓝湾半岛社区H栋,2016/5/17
南山,半岛花园A区9栋,2016/5/17
南山,科技园西区33栋,2016/5/17
南山,海王大厦住宅楼,2016/5/17
南山,龙城花园大厦龙泉阁,2016/5/17
南山,荔园新村东一栋,2016/5/17
南山,南海城中心4栋,2016/5/17
南山,锦绣花园滨海阁,2016/5/17
南山,侨洲花园D24(绿景公寓),2016/5/17
南山,荔馨村A1栋,2016/5/17
南山,鸿瑞花园鸿康阁,2016/5/17
南山,方卉园一号楼,2016/5/17
南山,后海名苑居（南座）,2016/5/17
南山,世界花园海华居第2栋,2016/5/17
南山,东方海雅居,2016/5/17
南山,鸿洲新都,2016/5/17
南山,雅仕荔景苑,2016/5/17
南山,新街口大楼,2016/5/17
南山,半山海景.兰溪谷12栋,2016/5/17
南山,海阔天空雅居F栋,2016/5/17
宝安,福永花苑A栋,2016/5/17
宝安,金庸阁B栋,2016/5/17
宝安,福中福花园3栋,2016/5/17
宝安,庆华花园B栋,2016/5/17
宝安,新锦安雅园C区1栋,2016/5/17
宝安,美丽365F栋,2016/5/17
宝安,流塘大厦一栋,2016/5/17
宝安,日出印象花园13栋,2016/5/17
宝安,天欣花园（三期）A栋,2016/5/17
宝安,桃源盛景园1栋,2016/5/17
宝安,春华四季园8栋,2016/5/17
宝安,金地梅陇镇花园一期7栋,2016/5/17
宝安,金海华府1栋,2016/5/17
宝安,鸿荣源禧园1栋,2016/5/17
宝安,阳光海湾花园8栋,2016/5/17
宝安,海语西湾花园1栋,2016/5/17
龙岗,茂业城怡兴楼,2016/5/17
龙岗,德兴花园德寿苑7栋,2016/5/17
龙岗,德福花园德盛苑,2016/5/17
龙岗,丽湖花园P栋丽新阁,2016/5/17
龙岗,龙珠花园明珠苑9栋,2016/5/17
龙岗,龙珠花园明珠苑11栋,2016/5/17
龙岗,龙珠花园龙威阁,2016/5/17
龙岗,龙珠花园明珠苑7栋(A座),2016/5/17
龙岗,德兴城12栋、13栋、14栋、15栋,2016/5/17
龙岗,四季花城牡丹苑6栋,2016/5/17
龙岗,龙岭山庄10栋,2016/5/17
龙岗,东方半岛花园1栋,2016/5/17
龙岗,桂芳园6栋(芙蓉阁),2016/5/17
龙岗,布吉广场,2016/5/17
龙岗,布吉广场,2016/5/17
龙岗,中城康桥花园J栋,2016/5/17
龙岗,德福花园德福广场(情侣阁),2016/5/17
龙岗,九州家园2栋,2016/5/17
龙岗,愉园新苑,2016/5/17
龙岗,桂芳园(七期)30号楼,2016/5/17
龙岗,左庭右院（南区）1号楼,2016/5/17
龙岗,慢城6号楼,2016/5/17
龙岗,万科城三期F区2号楼,2016/5/17
龙岗,大世纪花园（三期）,2016/5/17
龙岗,万科城（二区）29号楼,2016/5/17
龙岗,榭丽花园三期,2016/5/17
龙岗,榭丽花园三期,2016/5/17
龙岗,榭丽花园三期,2016/5/17
龙岗,茗萃园二期7号楼,2016/5/17
盐田,中昌宿舍,2016/5/17
龙岗,盈富家园AB区,2016/5/17
南山,蛇口高山花园2栋,2016/5/17
罗湖,洪湖东岸家园2栋,2016/5/17
罗湖,阳光新干线家园C座,2016/5/17
福田,御景华城花园6栋,2016/5/17
罗湖,联城美园华美阁,2016/5/17
福田,南溪新苑,2016/5/17
福田,盛世鹏程花园2号楼,2016/5/17
南山,中信红树湾花城10栋,2016/5/17
南山,海韵嘉园韵泓苑3栋,2016/5/17
罗湖,丰湖大厦丰泽阁,2016/5/17
盐田,东部翠海轩1栋,2016/5/17
南山,南海玫瑰花园（三期）3号楼,2016/5/17
南山,南海玫瑰花园（三期）3号楼,2016/5/17
福田,福源花园三期汇海苑,2016/5/17
福田,骏皇名居,2016/5/17
南山,阳光华艺大厦2栋,2016/5/17
福田,金众小区52栋,2016/5/17
罗湖,合正锦湖逸园1座,2016/5/17
福田,民华大厦,2016/5/17
南山,南荔苑A栋,2016/5/17
南山,南光城市花园1栋,2016/5/17
盐田,盛世名门家园A座,2016/5/17
南山,雷圳碧榕湾海景花园1栋,2016/5/17
南山,半岛城邦花园二期2栋,2016/5/17
宝安,金地上塘道花园5栋,2016/5/17
宝安,金地上塘道花园7栋,2016/5/17
福田,金地名轩,2016/5/17
宝安,招商澜园8#,2016/5/17
宝安,天健时尚空间名苑,2016/5/17
宝安,宝田雅苑,2016/5/17
南山,前海豪苑,2016/5/17
宝安,溪山美地园二期14栋,2016/5/17
宝安,万科金域华府（南地块）Ⅱ期1栋,2016/5/17
龙岗,东方瑞景苑小户型住宅,2016/5/17
龙岗,东方瑞景苑小户型住宅,2016/5/17
龙岗,东方瑞景苑小户型住宅,2016/5/17
龙岗,东方瑞景苑小户型住宅,2016/5/17
龙岗,东方瑞景苑小户型住宅,2016/5/17
龙岗,东方瑞景苑小户型住宅,2016/5/17
龙岗,东方瑞景苑小户型住宅,2016/5/17
龙岗,东方瑞景苑小户型住宅,2016/5/17
龙岗,东方瑞景苑小户型住宅,2016/5/17
龙岗,东方瑞景苑小户型住宅,2016/5/17
龙岗,海轩广场1-3座,2016/5/17
龙岗,深业紫麟山花园H4-H6栋,2016/5/17
宝安,水榭春天花园（三期）8-12#楼,2016/5/17
宝安,水榭春天花园（三期）8-12#楼,2016/5/17
龙岗,大都汇大厦,2016/5/17
南山,雍景湾花园7栋,2016/5/17
南山,湾厦泰福苑,2016/5/17
福田,廊桥花园,2016/5/17
龙岗,非凡空间阁,2016/5/17
龙岗,卓弘高尔夫雅苑1号楼,2016/5/17
宝安,御景水岸花园FB4栋,2016/5/17
龙岗,海轩广场6座,2016/5/17
龙岗,信义御城豪园8栋,2016/5/17
龙岗,融湖世纪花园7号楼,2016/5/17
龙岗,阅山公馆,2016/5/17
宝安,中熙香缤山花园2栋,2016/5/17
南山,鲸山花园九期14、15号楼,2016/5/17
宝安,润恒尚园7栋,2016/5/17
福田,京基滨河时代广场（南区）,2016/5/17
龙岗,金汐府2栋,2016/5/17
罗湖,高嘉大厦,2016/5/18
罗湖,港莲村329栋,2016/5/18
罗湖,东乐花园56栋,2016/5/18
罗湖,立新花园4栋,2016/5/18
罗湖,鹏基工业区104栋,2016/5/18
罗湖,宝丽大厦2座,2016/5/18
罗湖,中山花园B栋,2016/5/18
罗湖,深港花园,2016/5/18
罗湖,金秀公寓2栋,2016/5/18
罗湖,富达花园4号楼,2016/5/18
罗湖,深华草埔工业区5栋,2016/5/18
罗湖,都市名园名汇阁D栋,2016/5/18
罗湖,雅仕居3栋（紫罗兰）,2016/5/18
罗湖,碧清园2栋,2016/5/18
罗湖,翠雅居二期3栋,2016/5/18
罗湖,翠盈嘉园,2016/5/18
罗湖,耀华楼,2016/5/18
罗湖,东方凤雅台7栋,2016/5/18
罗湖,单身宿舍1栋,2016/5/18
罗湖,南方证券大厦C栋,2016/5/18
罗湖,阳光天地家园A座天地轩,2016/5/18
罗湖,东悦名轩B座,2016/5/18
罗湖,东方都会大厦B座,2016/5/18
罗湖,海洋大厦,2016/5/18
罗湖,百仕达花园（四期西区）8栋,2016/5/18
福田,黄木岗西区8栋,2016/5/18
福田,下步庙北区28栋,2016/5/18
福田,恒福花园恒华阁,2016/5/18
福田,鹏盛村7栋,2016/5/18
福田,八卦岭鹏基单身公寓第52栋,2016/5/18
福田,香荔花园7栋,2016/5/18
福田,锦林新居16栋,2016/5/18
福田,阳光四季5栋,2016/5/18
福田,康欣园(A、B栋),2016/5/18
福田,国都高尔夫花园翠峦阁,2016/5/18
福田,城市绿洲花园3栋,2016/5/18
福田,丽阳天下名苑A栋,2016/5/18
福田,玮鹏花园2号楼,2016/5/18
南山,南油B区32栋,2016/5/18
南山,永安单身宿舍,2016/5/18
南山,天海豪景苑,2016/5/18
南山,缤纷假日豪园E座,2016/5/18
南山,海伴雅居B栋,2016/5/18
南山,南粤明珠,2016/5/18
南山,瑞景华庭,2016/5/18
南山,前海明珠,2016/5/18
南山,现代城华庭5栋,2016/5/18
宝安,富源花园2号楼,2016/5/18
宝安,潜龙花园惠宁阁,2016/5/18
宝安,天骄世家7栋,2016/5/18
宝安,冠城世家3栋,2016/5/18
宝安,银泉花园1栋,2016/5/18
宝安,融景园1栋,2016/5/18
宝安,白金时代公寓1栋,2016/5/18
宝安,白金时代公寓1栋,2016/5/18
宝安,鸿昌花园1栋,2016/5/18
宝安,潜龙*鑫茂花园A区1栋,2016/5/18
宝安,缤纷世界花园F栋,2016/5/18
宝安,圣淘沙骏园2栋,2016/5/18
宝安,桃源盛景园5栋,2016/5/18
宝安,绿海名居2号楼,2016/5/18
宝安,星河丹堤花园A区5栋,2016/5/18
宝安,文乐花园二栋,2016/5/18
宝安,可乐园B栋,2016/5/18
宝安,世纪春城四期6#楼,2016/5/18
龙岗,茂业城怡华楼,2016/5/18
龙岗,新鸿花园大亨阁南楼,2016/5/18
龙岗,南岭花园10栋(海华阁),2016/5/18
龙岗,百合山庄3栋(百怡居),2016/5/18
龙岗,百合山庄7栋(百翠居),2016/5/18
龙岗,丽湖花园15栋湖轩阁,2016/5/18
龙岗,龙泉别墅,2016/5/18
龙岗,中兆花园2栋,2016/5/18
龙岗,盈翠家园9栋,2016/5/18
龙岗,长江花园B栋,2016/5/18
龙岗,桂芳园12栋(玉兰阁),2016/5/18
龙岗,中城康桥花园J栋,2016/5/18
龙岗,阳光花园9栋,2016/5/18
龙岗,荣兴大厦,2016/5/18
龙岗,宝龙花园住宅部分,2016/5/18
龙岗,中加名园8栋,2016/5/18
龙岗,万科城二期B区14号楼,2016/5/18
龙岗,第五园G2栋,2016/5/18
龙岗,英郡年华花园1栋,2016/5/18
龙岗,怡康家园B栋,2016/5/18
龙岗,文雅豪庭B栋,2016/5/18
龙岗,可园(四期)11号楼,2016/5/18
龙岗,左庭右院（南区）1号楼,2016/5/18
龙岗,可园(五期)14号楼,2016/5/18
龙岗,茵悦之生花园三期14号楼,2016/5/18
龙岗,天健.现代城花园1栋,2016/5/18
龙岗,大山地花园16栋,2016/5/18
龙岗,东方盛世花园A栋,2016/5/18
龙岗,城市花园二期1栋,2016/5/18
龙岗,合家欢园商住楼,2016/5/18
龙岗,信义锦绣花园10号楼,2016/5/18
盐田,瀚海翠庭,2016/5/18
盐田,万科东海岸社区美湖居201号楼,2016/5/18
罗湖,置地逸轩C塔楼,2016/5/18
福田,盛世鹏程花园7号楼,2016/5/18
南山,星海名城五期1单元,2016/5/18
南山,金色海琴苑,2016/5/18
福田,景尚雅苑,2016/5/18
南山,信和自由广场2栋,2016/5/18
盐田,万科东海岸社区云山居205栋,2016/5/18
盐田,和亨中心广场1栋,2016/5/18
盐田,和亨中心广场1栋,2016/5/18
罗湖,红桂皇冠名庭,2016/5/18
福田,自由港湾公寓C栋,2016/5/18
南山,荣超侨香诺园1栋,2016/5/18
罗湖,钻石时代公寓,2016/5/18
南山,南光城市花园1栋,2016/5/18
福田,四季山水花园2栋,2016/5/18
宝安,金地上塘道花园5栋,2016/5/18
龙岗,乐安居大酒店（公寓部分）,2016/5/18
宝安,招商澜园9#,2016/5/18
宝安,观湖园D10栋,2016/5/18
宝安,观湖园B26栋,2016/5/18
宝安,畔山御景花园8栋,2016/5/18
龙岗,振业峦山谷花园（一期）13栋,2016/5/18
龙岗,第五园(四期)6号楼,2016/5/18
盐田,金山碧海花园3号楼,2016/5/18
宝安,黄金大厦1栋,2016/5/18
宝安,水榭春天花园（三期）8-12#楼,2016/5/18
盐田,天麓三区莱茵庄园68栋,2016/5/18
龙岗,首创八意府5栋,2016/5/18
南山,泛海拉菲花园（二期）3栋,2016/5/18
宝安,海雅广场1栋,2016/5/18
宝安,海雅广场1栋,2016/5/18
宝安,花半里清湖花园6栋,2016/5/18
宝安,莱蒙春天花园（A818-0445）1-5栋,2016/5/18
南山,海境界家园一期1栋,2016/5/18
龙岗,振业城（六、七期）7栋,2016/5/18
龙岗,中粮一品澜山花园12栋,2016/5/18
福田,锦庐花园1栋,2016/5/18
福田,锦庐花园2栋,2016/5/18
龙岗,信义御城豪园5栋,2016/5/18
盐田,泊郡雅苑,2016/5/18
宝安,中航天逸花园A栋,2016/5/18
宝安,福东龙华府1栋,2016/5/18
宝安,万科翡丽郡花园4栋,2016/5/18
龙岗,阅山公馆,2016/5/18
宝安,中熙香缤山花园2栋,2016/5/18
南山,栖游家园5号楼,2016/5/18
龙岗,悦澜山花园,2016/5/18
宝安,名门华府,2016/5/18
宝安,润恒尚园2栋,2016/5/18
龙岗,振业峦山谷花园二期7栋,2016/5/18
宝安,懿花园C2栋,2016/5/18
罗湖,四季御园,2016/5/18
龙岗,佳兆业中央广场一期1栋,2016/5/18
罗湖,松泉公寓12栋,2016/5/19
罗湖,泰宁花园E栋,2016/5/19
罗湖,汇展阁,2016/5/19
罗湖,长丰苑长玥阁(B栋),2016/5/19
罗湖,都市名园名汇阁D栋,2016/5/19
罗湖,世濠大厦,2016/5/19
罗湖,百仕达花园三期6栋,2016/5/19
罗湖,旭飞华达园银座阁,2016/5/19
罗湖,旺业豪苑旺业阁,2016/5/19
罗湖,鹏兴花园56栋,2016/5/19
罗湖,比华利山庄15栋,2016/5/19
罗湖,冠懋金色都汇金来阁,2016/5/19
罗湖,阳光天地家园A座天地轩,2016/5/19
罗湖,鹏城合正星园C栋,2016/5/19
罗湖,八层单身宿舍B栋,2016/5/19
罗湖,朗钜御风庭2号楼,2016/5/19
罗湖,百仕达花园（四期西区）4栋,2016/5/19
福田,园岭新村05栋,2016/5/19
福田,福星阁,2016/5/19
福田,景梅新村第2栋,2016/5/19
福田,景福大厦景华阁,2016/5/19
福田,梅林华天公寓,2016/5/19
福田,香蜜新村7栋,2016/5/19
福田,百花园（一期）紫荆阁,2016/5/19
福田,益田花园F区24栋,2016/5/19
福田,碧馨苑,2016/5/19
福田,彩天名苑,2016/5/19
福田,金色家园二期6号楼,2016/5/19
福田,紫光名苑塔楼,2016/5/19
福田,雕塑家园,2016/5/19
福田,金地海景花园E区37栋,2016/5/19
福田,汇港名苑,2016/5/19
福田,港田华园A座,2016/5/19
福田,港丽豪园2号楼,2016/5/19
福田,裕康时尚名居A栋,2016/5/19
福田,彩田村4栋,2016/5/19
福田,全海花园4栋,2016/5/19
福田,阳光城市家园A座,2016/5/19
南山,南油B区32栋,2016/5/19
南山,半岛花园B区9栋,2016/5/19
