行政区,楼名称及栋号,三级转移登记时间
福田,桐林公寓,2016/2/3
宝安,海雅广场1栋,2016/2/3
宝安,锦绣御园（一期）9栋,2016/2/3
宝安,绿景香颂花园,2016/2/3
宝安,金地塞拉维花园9栋,2016/2/3
宝安,花半里清湖花园3栋,2016/2/3
福田,水畔紫云阁,2016/2/3
龙岗,千林山居Ⅱ区38#楼,2016/2/3
南山,海境界家园一期1栋,2016/2/3
南山,香格名苑D栋,2016/2/3
宝安,幸福海岸11栋,2016/2/3
宝安,万科翡丽郡花园1栋,2016/2/3
宝安,西城雅筑花苑,2016/2/3
龙岗,万科金域缇香花园一期2栋,2016/2/3
福田,锦庐花园1栋,2016/2/3
福田,锦庐花园1栋,2016/2/3
福田,锦庐花园1栋,2016/2/3
福田,锦庐花园1栋,2016/2/3
福田,锦庐花园2栋,2016/2/3
宝安,碧海富通城17栋,2016/2/3
罗湖,合正荣悦府一期2栋,2016/2/3
宝安,中航天逸花园B栋,2016/2/3
龙岗,融湖世纪花园7号楼,2016/2/3
龙岗,融湖世纪花园7号楼,2016/2/3
龙岗,荷康花园4栋,2016/2/3
龙岗,瑞泽佳园二期4栋,2016/2/3
龙岗,公园里花园二期3栋,2016/2/3
南山,水木丹华园,2016/2/3
龙岗,熙璟城豪苑1栋,2016/2/3
龙岗,满京华喜悦里华庭二期,2016/2/3
盐田,梧桐翡翠花园,2016/2/3
南山,锦绣花园四期,2016/2/3
罗湖,东乐花园4栋,2016/2/5
罗湖,嘉宾花园嘉华阁,2016/2/5
罗湖,松泉公寓17栋,2016/2/5
罗湖,翠苑住宅区5栋,2016/2/5
罗湖,贝丽花园25栋,2016/2/5
罗湖,湖心大厦2栋,2016/2/5
罗湖,鹏基工业区410栋,2016/2/5
罗湖,华裕花园,2016/2/5
罗湖,莲花阁A,2016/2/5
罗湖,庐山大厦C座,2016/2/5
罗湖,长虹大厦,2016/2/5
罗湖,百仕达花园中海苑6栋,2016/2/5
罗湖,佳宁娜友谊广场B座,2016/2/5
罗湖,云峰花园晓峰阁,2016/2/5
罗湖,畔山花园1栋,2016/2/5
罗湖,惠名花园4栋,2016/2/5
罗湖,惠名花园8栋,2016/2/5
罗湖,兴业大厦(一期),2016/2/5
罗湖,鸿基东港大厦(东港中心座),2016/2/5
罗湖,金丽豪苑鹏利阁,2016/2/5
罗湖,宝丰大厦付楼,2016/2/5
罗湖,鸿锦阁住宅楼,2016/2/5
罗湖,向西住宅向欣苑,2016/2/5
罗湖,百仕达花园二期15栋,2016/2/5
罗湖,鹏兴花园47栋,2016/2/5
罗湖,百仕达花园二期18栋,2016/2/5
罗湖,百仕达花园二期26栋,2016/2/5
罗湖,翠园街19巷136-137号,2016/2/5
罗湖,金园,2016/2/5
罗湖,港逸豪庭,2016/2/5
罗湖,雅仕居4栋（洋紫荆）,2016/2/5
罗湖,旭飞华天苑A栋,2016/2/5
罗湖,旭飞华天苑B栋,2016/2/5
罗湖,都市名园名盛阁E栋,2016/2/5
罗湖,都市名园名盛阁E栋,2016/2/5
罗湖,翠雅居1栋,2016/2/5
罗湖,海珑华苑海天阁,2016/2/5
罗湖,百仕达花园三期2栋,2016/2/5
罗湖,百仕达花园三期6栋,2016/2/5
罗湖,旭飞华达园东京阁,2016/2/5
罗湖,泰宁花园1栋,2016/2/5
罗湖,大地苑2栋,2016/2/5
罗湖,百仕达花园百景苑3栋,2016/2/5
罗湖,锦上花家园A栋,2016/2/5
罗湖,翡翠园山湖居B栋,2016/2/5
罗湖,金城华庭10栋,2016/2/5
罗湖,阳光天地家园B座明月阁,2016/2/5
罗湖,崇德雍翠华府御翠阁,2016/2/5
罗湖,金迪名苑A座,2016/2/5
罗湖,星桂园B座,2016/2/5
罗湖,虹桥星座大厦A座,2016/2/5
罗湖,朗钜御风庭1号楼,2016/2/5
罗湖,城市天地广场F座,2016/2/5
罗湖,集建国际名园A座,2016/2/5
福田,南天大厦3栋,2016/2/5
福田,滨江新村东区11栋,2016/2/5
福田,黄木岗西区1栋,2016/2/5
福田,红岭大厦4栋(红荔阁),2016/2/5
福田,莲花一村20栋[原雪虹花园2#],2016/2/5
福田,下步庙南区15栋,2016/2/5
福田,福华新村30栋,2016/2/5
福田,长城大厦7栋,2016/2/5
福田,梅林四村13栋,2016/2/5
福田,鹏盛村6栋,2016/2/5
福田,益田村61栋,2016/2/5
福田,香蜜三村2栋,2016/2/5
福田,景福大厦景华阁,2016/2/5
福田,园东花园2栋,2016/2/5
福田,鹏盛村高层公寓1栋,2016/2/5
福田,明月花园南座,2016/2/5
福田,旭飞花园A1栋,2016/2/5
福田,东方玫瑰花园7栋,2016/2/5
福田,先科花园3栋,2016/2/5
福田,先科花园3栋,2016/2/5
福田,金地翠园4栋,2016/2/5
福田,百花公寓3栋,2016/2/5
福田,东海花园福禄居6栋,2016/2/5
福田,星河雅居,2016/2/5
福田,宣嘉华庭嘉俊轩,2016/2/5
福田,共和世家吉和庭,2016/2/5
福田,时代华庭1栋,2016/2/5
福田,嘉洲豪园二期,2016/2/5
福田,彩天名苑,2016/2/5
福田,泰然泰康轩,2016/2/5
福田,金海丽名居B座,2016/2/5
福田,都会100大厦银都,2016/2/5
福田,香蜜湖豪庭,2016/2/5
福田,皇达东方雅苑2栋,2016/2/5
福田,俊景豪园3栋,2016/2/5
福田,港丽豪园1号楼,2016/2/5
福田,缔梦园C栋,2016/2/5
福田,泰然碧海红树园2号楼,2016/2/5
福田,凯丰花园综合楼,2016/2/5
福田,八卦岭商场宿舍11栋,2016/2/5
福田,金域蓝湾9号楼,2016/2/5
福田,东方时代广场,2016/2/5
福田,皇庭世纪花园1号楼,2016/2/5
福田,综合楼,2016/2/5
福田,金怡华庭2栋,2016/2/5
福田,阁林网苑,2016/2/5
福田,金茂礼都A栋,2016/2/5
福田,合旺阁A栋,2016/2/5
福田,缇香名苑7栋,2016/2/5
福田,景田合正名园（二期）3栋,2016/2/5
福田,市政生活区20栋,2016/2/5
福田,星座大厦,2016/2/5
南山,海景花园海天阁,2016/2/5
南山,怡海花园4栋,2016/2/5
南山,科技园34小区6栋,2016/2/5
南山,永安单身宿舍,2016/2/5
南山,桃苑单身宿舍F栋,2016/2/5
南山,E6栋,2016/2/5
南山,E7栋,2016/2/5
南山,龙城花园大厦龙涛阁,2016/2/5
南山,南油生活B区24栋,2016/2/5
南山,南油生活B区24栋,2016/2/5
南山,桃源村42栋,2016/2/5
南山,锦绣花园滨海阁,2016/2/5
南山,金海燕花园4栋,2016/2/5
南山,蔚蓝海岸社区首期5栋,2016/2/5
南山,星海名城组团二第6栋,2016/2/5
南山,太子山庄3栋,2016/2/5
南山,海伴雅居B栋,2016/2/5
南山,心语家园,2016/2/5
南山,四达大厦,2016/2/5
南山,龙泰轩,2016/2/5
南山,碧海云天小区一期5号楼,2016/2/5
南山,纯水岸G栋,2016/2/5
南山,深圳湾畔花园,2016/2/5
南山,水木华庭4号楼,2016/2/5
南山,山海翠庐19、21、23栋,2016/2/5
南山,现代城梦想家园,2016/2/5
南山,阳光棕榈园15栋,2016/2/5
南山,金海岸大厦,2016/2/5
南山,育德佳园1栋,2016/2/5
南山,悠然居,2016/2/5
南山,云海天城世家,2016/2/5
南山,云海天城世家,2016/2/5
南山,佳嘉豪苑,2016/2/5
南山,桃源村102栋,2016/2/5
南山,西海明珠花园B座,2016/2/5
南山,欧陆经典花园四栋,2016/2/5
南山,欧陆经典花园四栋,2016/2/5
南山,滨海之窗花园4栋,2016/2/5
南山,光彩山居岁月家园C栋,2016/2/5
南山,晶品居B座,2016/2/5
宝安,十区商住楼二栋,2016/2/5
宝安,新安市场,2016/2/5
宝安,雄宝楼,2016/2/5
宝安,二区住宅楼三十一栋,2016/2/5
宝安,景山花园二栋,2016/2/5
宝安,泰安花园一栋(1-4号楼),2016/2/5
宝安,居乐苑A栋,2016/2/5
宝安,新城花园第二栋,2016/2/5
宝安,龙翔山庄D56栋,2016/2/5
宝安,桃源居14区6栋,2016/2/5
宝安,梅花山庄别墅A12栋,2016/2/5
宝安,富瑰园A栋,2016/2/5
宝安,银泉花园5G栋,2016/2/5
宝安,东源阁B区住宅A栋,2016/2/5
宝安,观澜豪园*假日*赛维纳E栋,2016/2/5
宝安,达海花园15栋,2016/2/5
宝安,大益广场1栋,2016/2/5
宝安,桃源居三区Ⅰ栋,2016/2/5
宝安,梅花新园1栋,2016/2/5
宝安,白金时代公寓1栋,2016/2/5
宝安,苹果园2栋,2016/2/5
宝安,创业二村18-19-20栋,2016/2/5
宝安,住宅楼2栋,2016/2/5
宝安,碧海名园C栋,2016/2/5
宝安,宏发*雍景城E栋,2016/2/5
宝安,幸福海岸1栋,2016/2/5
宝安,德业新城花园B区3号楼,2016/2/5
宝安,缤纷世界花园A栋,2016/2/5
宝安,潜龙*鑫茂花园A区1栋,2016/2/5
宝安,潜龙*鑫茂花园A区3栋,2016/2/5
宝安,尚都花园1栋,2016/2/5
宝安,桃源盛景园1栋,2016/2/5
宝安,锦绣江南Ⅱ栋,2016/2/5
宝安,碧水龙庭2栋,2016/2/5
宝安,幸福海岸10栋,2016/2/5
宝安,宝安海滨广场(三期)1栋,2016/2/5
宝安,槟城西岸华庭3栋,2016/2/5
宝安,创富时代俊景园1栋,2016/2/5
宝安,金海华府1栋,2016/2/5
宝安,鸿荣源禧园4栋,2016/2/5
宝安,金港华庭1栋,2016/2/5
宝安,金港华庭1栋,2016/2/5
宝安,锦明花园1栋,2016/2/5
龙岗,横岗联建楼,2016/2/5
龙岗,汇福花园,2016/2/5
龙岗,茂业城花园大厦,2016/2/5
龙岗,国展苑四号楼（国盛台）,2016/2/5
龙岗,丽湖花园N栋丽安阁,2016/2/5
龙岗,丽湖花园N栋丽安阁,2016/2/5
龙岗,欧景花园2栋,2016/2/5
龙岗,中海怡翠山庄7栋,2016/2/5
龙岗,中海怡翠山庄9栋,2016/2/5
龙岗,中海怡翠山庄11栋,2016/2/5
龙岗,南岭花园17栋(福雅阁),2016/2/5
龙岗,东方半岛花园3栋,2016/2/5
龙岗,茂宝大厦,2016/2/5
龙岗,万科四季花城(二期)6#楼,2016/2/5
龙岗,东方半岛花园B区4栋,2016/2/5
龙岗,灏景明苑,2016/2/5
龙岗,超群大厦,2016/2/5
龙岗,四季花城兰花苑1栋,2016/2/5
龙岗,鹏达花园2栋（兴彩居）,2016/2/5
龙岗,阳光花园A2栋,2016/2/5
龙岗,龙珠花园龙珠阁、龙祥阁,2016/2/5
龙岗,新亚洲花园新礼苑D6栋,2016/2/5
龙岗,新亚洲花园新礼苑D10栋,2016/2/5
龙岗,国展苑6号楼(国泰台),2016/2/5
龙岗,榭丽花园4栋,2016/2/5
龙岗,榭丽花园10栋,2016/2/5
龙岗,榭丽花园8A栋,2016/2/5
龙岗,中城康桥花园二期17栋,2016/2/5
龙岗,桂芳园五期17栋(绿茵居),2016/2/5
龙岗,德福花园德福广场(情侣阁),2016/2/5
龙岗,龙威花园3栋,2016/2/5
龙岗,金运家园1栋,2016/2/5
龙岗,金洲嘉丽园5#楼,2016/2/5
龙岗,叠翠新峰花园3号楼,2016/2/5
龙岗,水晶之城商业C段,2016/2/5
龙岗,茵悦之生花园二期7栋,2016/2/5
龙岗,理想家园10栋,2016/2/5
龙岗,怡美山庄15栋,2016/2/5
龙岗,英郡年华花园1栋,2016/2/5
龙岗,桂芳园(八期)33号楼,2016/2/5
龙岗,怡康家园B栋,2016/2/5
龙岗,悦城花园9号楼,2016/2/5
龙岗,万科城三期F区20号楼,2016/2/5
龙岗,可园(五期)14号楼,2016/2/5
龙岗,志健时代广场,2016/2/5
龙岗,威凤山庄1栋,2016/2/5
龙岗,水岸新都20号楼,2016/2/5
龙岗,榭丽花园三期,2016/2/5
龙岗,紫郡32号楼,2016/2/5
龙岗,万科城(M区)42号楼,2016/2/5
龙岗,阳光第五季花园2栋,2016/2/5
龙岗,中海大山地花园二期25栋,2016/2/5
龙岗,英郡年华花园二期8栋,2016/2/5
龙岗,龙园意境华府五区31栋,2016/2/5
龙岗,茗萃园一期2号楼,2016/2/5
龙岗,茗萃园一期4号楼,2016/2/5
龙岗,第五园（二期）H1号楼,2016/2/5
龙岗,水蓝湾园1栋,2016/2/5
龙岗,万科城四期M区47号楼,2016/2/5
龙岗,茗萃园二期7号楼,2016/2/5
龙岗,公园大地花园九期42栋,2016/2/5
龙岗,振业峦山谷花园(一期)4一6栋,2016/2/5
盐田,盐田南方明珠第二期第1栋,2016/2/5
盐田,东海丽景花园1栋,2016/2/5
盐田,旭飞华逸园2栋,2016/2/5
罗湖,一品东门雅园南楼,2016/2/5
罗湖,一品东门雅园北楼,2016/2/5
南山,中信红树湾花城3栋,2016/2/5
罗湖,新天地名居E栋,2016/2/5
福田,尚书苑尚文府,2016/2/5
福田,御景华城花园3栋,2016/2/5
福田,御景华城花园4栋,2016/2/5
南山,科技工业园7栋,2016/2/5
福田,城市主场公寓B座,2016/2/5
福田,城市主场公寓B座,2016/2/5
福田,城市主场公寓A座,2016/2/5
罗湖,联城美园怡美阁,2016/2/5
罗湖,联城美园秀美阁,2016/2/5
南山,星海名城五期2单元,2016/2/5
南山,登良花园16栋,2016/2/5
福田,香格丽苑E栋,2016/2/5
盐田,云顶天海花园2号楼,2016/2/5
盐田,东埔海景花园15、16、17单元,2016/2/5
福田,星河世纪大厦B栋,2016/2/5
福田,香雅园D栋,2016/2/5
福田,香雅园D栋,2016/2/5
罗湖,风格名苑A栋,2016/2/5
南山,众冠西郡园1栋,2016/2/5
福田,蜜园,2016/2/5
南山,阳光华艺大厦2栋,2016/2/5
福田,自由港湾公寓C栋,2016/2/5
福田,帝港海湾豪园-城市3米6公寓,2016/2/5
南山,星海名城六期5栋,2016/2/5
罗湖,愉天金陆楼,2016/2/5
南山,新德家园A栋,2016/2/5
罗湖,南塘商业广场C区,2016/2/5
罗湖,合正锦湖逸园2座,2016/2/5
罗湖,合正锦湖逸园3座,2016/2/5
南山,南荔苑A栋,2016/2/5
罗湖,汇泰大厦B栋,2016/2/5
南山,诺德假日花园9号楼,2016/2/5
南山,华联城市山林花园二期11栋,2016/2/5
南山,诺德假日花园6号楼,2016/2/5
南山,诺德假日花园6号楼,2016/2/5
南山,雷圳碧榕湾海景花园4栋,2016/2/5
南山,荣村单身宿舍1栋,2016/2/5
龙岗,华业玫瑰郡1号楼,2016/2/5
龙岗,华业玫瑰郡3号楼,2016/2/5
南山,半岛城邦花园二期9栋,2016/2/5
南山,朗苑,2016/2/5
南山,朗苑,2016/2/5
南山,鼎太风华社区七期16-18、20座,2016/2/5
宝安,金地梅陇镇花园19栋,2016/2/5
宝安,书香门第上河坊广场2栋,2016/2/5
宝安,书香门第上河坊广场1栋,2016/2/5
宝安,书香门第上河坊广场1栋,2016/2/5
龙岗,盛龙花园二期10号楼,2016/2/5
龙岗,盛龙花园二期10号楼,2016/2/5
宝安,万科金域华府一期1-8栋,2016/2/5
宝安,深物业新华城美花园1栋,2016/2/5
宝安,观湖园B24栋,2016/2/5
南山,太古城花园（南区）,2016/2/5
龙岗,城市立方花园A区8栋,2016/2/5
龙岗,上品雅园2栋,2016/2/5
龙岗,上品雅园5栋,2016/2/5
宝安,熙龙湾花园（N10区）6栋,2016/2/5
南山,太古城花园（北区）一期,2016/2/5
宝安,财富港大厦,2016/2/5
龙岗,中海康城花园B区4-7栋,2016/2/5
龙岗,公园大地花园22栋,2016/2/5
龙岗,阳光天健城1栋,2016/2/5
龙岗,第五园(五期)9号楼,2016/2/5
龙岗,第五园(五期)9号楼,2016/2/5
宝安,花样年花郡家园,2016/2/5
福田,皇御苑C区B地块21栋,2016/2/5
福田,皇御苑C区B地块21栋,2016/2/5
龙岗,和谐家园2栋,2016/2/5
龙岗,和谐家园4栋,2016/2/5
龙岗,和谐家园4栋,2016/2/5
宝安,金地上塘道花园8栋,2016/2/5
盐田,绿色盐港家园,2016/2/5
龙岗,中海康城花园D区9栋,2016/2/5
宝安,招商观园9栋,2016/2/5
龙岗,御峰园F11栋,2016/2/5
盐田,东港印象家园（B区）,2016/2/5
盐田,东港印象家园（B区）,2016/2/5
龙岗,中森双子座公馆1栋,2016/2/5
龙岗,中森双子座公馆1栋,2016/2/5
南山,雍景湾花园3栋,2016/2/5
南山,雍景湾花园3栋,2016/2/5
南山,汉京湾雅居,2016/2/5
宝安,花半里清湖花园1栋,2016/2/5
宝安,花半里清湖花园2栋,2016/2/5
龙岗,深业御园1号楼,2016/2/5
龙岗,深业御园5号楼,2016/2/5
宝安,莱蒙春天花园（A818-0445）1-5栋,2016/2/5
南山,海境界家园一期3栋,2016/2/5
福田,深物业彩天怡色家园,2016/2/5
龙岗,阳基新天地家园1栋,2016/2/5
宝安,星河盛世花园(一期)1栋,2016/2/5
龙岗,万科天誉花园一期,2016/2/5
龙岗,海轩广场4-5座,2016/2/5
盐田,泊郡雅苑,2016/2/5
盐田,泊郡雅苑,2016/2/5
宝安,中航天逸花园B栋,2016/2/5
龙岗,融湖世纪花园1号楼,2016/2/5
宝安,领航里程花园9栋,2016/2/5
龙岗,荷康花园4栋,2016/2/5
南山,栖游家园5号楼,2016/2/5
龙岗,御峰园C1栋,2016/2/5
龙岗,鸿威鸿景华庭5栋,2016/2/5
龙岗,悦澜山花园,2016/2/5
宝安,瑞尚居3栋,2016/2/5
宝安,润恒尚园2栋,2016/2/5
宝安,润恒尚园7栋,2016/2/5
宝安,和平里花园I期,2016/2/5
宝安,卓越皇后道名苑1栋,2016/2/5
罗湖,东湖丽苑3栋,2016/2/6
罗湖,百仕达花园中海苑18栋,2016/2/6
罗湖,祥青苑,2016/2/6
罗湖,宝湖名园2栋,2016/2/6
罗湖,凯悦华庭,2016/2/6
罗湖,海关一院宿舍7栋,2016/2/6
罗湖,城市天地广场B座,2016/2/6
罗湖,城市天地广场C座,2016/2/6
罗湖,城市天地广场E座,2016/2/6
福田,南天大厦3栋,2016/2/6
福田,长城大厦5栋,2016/2/6
福田,园岭新村85栋,2016/2/6
福田,香景大厦1栋,2016/2/6
福田,长泰花园B座,2016/2/6
福田,碧云天碧字楼,2016/2/6
福田,华茂苑16栋,2016/2/6
福田,宣嘉华庭嘉丽轩,2016/2/6
福田,俊景豪园1栋,2016/2/6
福田,百花园玫瑰阁,2016/2/6
福田,城投青莲公寓B栋,2016/2/6
南山,海滨花园海晖阁1栋,2016/2/6
南山,招商路北住宅楼26栋,2016/2/6
南山,月亮湾花园37栋,2016/2/6
南山,康乐大厦银海阁,2016/2/6
南山,仓前锦福苑04-05栋,2016/2/6
南山,艺华花园3栋,2016/2/6
南山,世纪村16栋,2016/2/6
南山,蔚蓝海岸社区二期9栋,2016/2/6
南山,阳光海景豪苑A座,2016/2/6
南山,汇景花园,2016/2/6
南山,星海名城二期七组团1-3栋,2016/2/6
南山,深圳湾锦缎之滨第12-13栋,2016/2/6
南山,阳光棕榈园（三期）34栋,2016/2/6
南山,阳光棕榈园26栋,2016/2/6
南山,美墅蓝山家园E栋,2016/2/6
南山,新一代大厦,2016/2/6
南山,西海明珠花园A座,2016/2/6
南山,熙湾俊庭南栋,2016/2/6
宝安,潜龙花园十六栋,2016/2/6
宝安,优品建筑1栋,2016/2/6
宝安,都市翠海华苑1栋,2016/2/6
宝安,碧水龙庭8栋,2016/2/6
宝安,兴达华府1栋,2016/2/6
龙岗,龙福一村22栋,2016/2/6
龙岗,荣超花园9栋,2016/2/6
龙岗,荣超花园7栋,2016/2/6
龙岗,东方半岛花园B区13栋,2016/2/6
龙岗,四季花城莲花苑4栋,2016/2/6
龙岗,中翠花园第一座A区,2016/2/6
龙岗,华浩源(B区)B栋,2016/2/6
龙岗,紫郡32号楼,2016/2/6
龙岗,龙园意境华府十一区35栋,2016/2/6
龙岗,千林山居I区32号楼,2016/2/6
南山,南海玫瑰花园（二期）38栋,2016/2/6
罗湖,一品东门雅园北楼,2016/2/6
福田,花好园B-2座,2016/2/6
福田,韵动家园B座,2016/2/6
福田,韵动家园B座,2016/2/6
福田,御景华城花园6栋,2016/2/6
福田,香雅园B栋,2016/2/6
福田,圆梦园C1栋,2016/2/6
福田,南方国际广场B栋,2016/2/6
福田,岭尚时代园B座,2016/2/6
福田,中城天邑花园2座,2016/2/6
南山,鼎太风华社区六期10座,2016/2/6
福田,建业小区7-2栋,2016/2/6
南山,颐安阅海台,2016/2/6
南山,鼎太风华社区七期16-18、20座,2016/2/6
罗湖,安业馨园B栋,2016/2/6
罗湖,安业馨园B栋,2016/2/6
南山,太古城花园（南区）,2016/2/6
南山,太古城花园（南区）,2016/2/6
龙岗,上品雅园5栋,2016/2/6
龙岗,上品雅园5栋,2016/2/6
龙岗,上品雅园6栋,2016/2/6
宝安,财富港大厦,2016/2/6
宝安,畔山御景花园8栋,2016/2/6
南山,中海阳光玫瑰园4栋,2016/2/6
罗湖,鸿隆世纪广场,2016/2/6
福田,皇御苑C区B地块21栋,2016/2/6
南山,前海豪苑,2016/2/6
宝安,水榭春天花园7栋,2016/2/6
龙岗,第五园（六期）2栋,2016/2/6
南山,香山里花园（二期）8栋,2016/2/6
龙岗,大都汇大厦,2016/2/6
宝安,宝安山庄(一期)B栋,2016/2/6
宝安,福东龙华府1栋,2016/2/6
南山,栖游家园4号楼,2016/2/6
宝安,华盛盛荟名庭2号楼,2016/2/6
罗湖,贝丽花园21栋,2016/2/14
罗湖,粮食公司宿舍551栋,2016/2/14
罗湖,鸿园居海天阁,2016/2/14
罗湖,太阳新城3栋,2016/2/14
罗湖,美荔园,2016/2/14
罗湖,嘉宝田花园宝典阁(I),2016/2/14
罗湖,星桂园B座,2016/2/14
罗湖,新银座B栋,2016/2/14
福田,云顶翠峰花园3栋,2016/2/14
福田,新阁小区单身宿舍1栋,2016/2/14
福田,金色家园三期10号楼,2016/2/14
福田,皇御苑B区15栋,2016/2/14
福田,艺丰花园A区C型住宅楼,2016/2/14
福田,越众越海家园1栋,2016/2/14
南山,怡海花园1栋,2016/2/14
南山,福园单身公寓,2016/2/14
南山,科技园58区住宅楼3栋,2016/2/14
南山,科技园58区住宅楼5栋,2016/2/14
南山,南油天安工业村1栋,2016/2/14
南山,汇宾广场汇嘉阁,2016/2/14
南山,英伦名苑1栋,2016/2/14
南山,海印长城小区一期,2016/2/14
南山,新一代大厦,2016/2/14
南山,英达.钰龙园C栋,2016/2/14
南山,星海名城三期T3栋,2016/2/14
南山,中爱花园公寓,2016/2/14
南山,海湾广场丰华阁,2016/2/14
宝安,碧涛居二期九栋,2016/2/14
宝安,丽景城4栋,2016/2/14
宝安,丰泽湖山庄15栋,2016/2/14
宝安,富通天骏花园C栋,2016/2/14
宝安,苹果园2栋,2016/2/14
宝安,潜龙*鑫茂花园A区6栋,2016/2/14
宝安,碧海富通城7栋,2016/2/14
宝安,星河丹堤花园D区27栋,2016/2/14
龙岗,大世纪花园1栋,2016/2/14
龙岗,星光之约花园1栋,2016/2/14
龙岗,雅景苑二期7栋,2016/2/14
龙岗,大世纪水山缘2栋,2016/2/14
龙岗,康达尔花园21栋,2016/2/14
龙岗,布吉中心花园,2016/2/14
龙岗,龙城华府3号楼,2016/2/14
龙岗,鸿基花园三期3栋,2016/2/14
罗湖,置地逸轩C塔楼,2016/2/14
罗湖,银晖名居住宅,2016/2/14
南山,红树西岸花园3栋,2016/2/14
南山,友邻公寓B栋,2016/2/14
福田,祥云天都世纪大厦,2016/2/14
福田,佳泰兴苑1栋,2016/2/14
南山,新德家园B栋,2016/2/14
南山,南荔苑B栋,2016/2/14
罗湖,东方颐园,2016/2/14
南山,半岛城邦花园二期6栋,2016/2/14
南山,半岛城邦花园二期6栋,2016/2/14
龙岗,盛龙花园二期2号楼,2016/2/14
龙岗,上品雅园5栋,2016/2/14
龙岗,润筑园,2016/2/14
龙岗,景和园4号楼,2016/2/14
南山,岸芷汀兰花园2栋,2016/2/14
龙岗,东晟时代花园5号楼,2016/2/14
龙岗,信义御城豪园2栋,2016/2/14
南山,翡翠海岸花园,2016/2/14
宝安,润恒尚园7栋,2016/2/14
龙岗,满京华喜悦里华庭二期,2016/2/14
罗湖,愉天小区3栋,2016/2/15
罗湖,东乐花园26A栋,2016/2/15
罗湖,广场北街东3巷1栋,2016/2/15
罗湖,松泉公寓12栋,2016/2/15
罗湖,翠苑住宅区7栋,2016/2/15
罗湖,锦绣大厦B栋,2016/2/15
罗湖,湖心大厦1栋,2016/2/15
罗湖,特力大厦,2016/2/15
罗湖,松泉公寓1栋,2016/2/15
罗湖,深华草埔工业区4栋,2016/2/15
罗湖,华裕花园,2016/2/15
罗湖,鸿锦阁住宅楼,2016/2/15
罗湖,庐峰翠苑水瓶座,2016/2/15
罗湖,绿景山庄9栋,2016/2/15
罗湖,旭飞华天苑A栋,2016/2/15
罗湖,聚福花园C栋,2016/2/15
罗湖,金众经典家园金茗阁,2016/2/15
罗湖,湖滨小学住宅楼1栋,2016/2/15
罗湖,怡泰大厦B座,2016/2/15
罗湖,新银座B栋,2016/2/15
罗湖,城市天地广场D座,2016/2/15
罗湖,城市天地广场F座,2016/2/15
福田,长城大厦3栋,2016/2/15
福田,黄木岗东区16栋,2016/2/15
福田,景田西13栋,2016/2/15
福田,中房景苑大厦B座,2016/2/15
福田,景新花园景晖阁,2016/2/15
福田,南天大厦第4栋,2016/2/15
福田,旭飞花园A栋,2016/2/15
福田,旭飞花园A栋,2016/2/15
福田,绿景花园3栋,2016/2/15
福田,碧荔花园碧荔阁,2016/2/15
福田,光纤小区3号综合楼,2016/2/15
福田,鹏盛村高层公寓2栋,2016/2/15
福田,国皇大厦紫云阁,2016/2/15
福田,旭飞花园A2栋,2016/2/15
福田,天泽花园天逸苑,2016/2/15
福田,荔园阁二期,2016/2/15
福田,皇御苑A区5-6栋,2016/2/15
福田,皇城广场皇溪苑,2016/2/15
福田,皇御苑A区5-6栋,2016/2/15
福田,群星广场,2016/2/15
福田,彩天名苑,2016/2/15
福田,紫光名苑塔楼,2016/2/15
福田,金海丽名居B座,2016/2/15
福田,皇达东方雅苑4栋,2016/2/15
福田,汇港名苑,2016/2/15
福田,皇岗星河华居,2016/2/15
福田,益田豪园居4栋,2016/2/15
福田,南光捷佳大厦,2016/2/15
福田,益田村109栋,2016/2/15
福田,益田村109栋,2016/2/15
福田,云顶翠峰7栋,2016/2/15
福田,都市阳光名苑1栋,2016/2/15
福田,皇御苑B区13栋,2016/2/15
福田,皇御苑B区14栋,2016/2/15
福田,金港豪庭D座,2016/2/15
福田,金域蓝湾7号楼,2016/2/15
福田,城中雅苑A栋,2016/2/15
福田,深业.岭秀名苑B座,2016/2/15
福田,翰岭花园11栋,2016/2/15
南山,紫竹园住宅楼35栋,2016/2/15
南山,爱榕园住宅楼13栋,2016/2/15
南山,招商东小区商住楼3栋,2016/2/15
南山,中海丽苑1栋（丽新阁）,2016/2/15
南山,鹏都大厦B座,2016/2/15
南山,天海花园1栋,2016/2/15
南山,华侨城锦绣花园D栋,2016/2/15
南山,科技园东区12栋单身公寓,2016/2/15
南山,汇园雅居,2016/2/15
南山,东方美地苑第一栋,2016/2/15
南山,万象新园凭海阁（C栋）,2016/2/15
南山,心语家园,2016/2/15
南山,世纪村2栋,2016/2/15
南山,深圳湾锦缎之滨第11栋,2016/2/15
南山,云海天城世家,2016/2/15
南山,中润大厦,2016/2/15
南山,新一代大厦,2016/2/15
南山,半山海景.兰溪谷9栋,2016/2/15
南山,天鹅堡（二期）G栋,2016/2/15
南山,鼎太风华社区三栋,2016/2/15
南山,中爱花园公寓,2016/2/15
宝安,龙泉花园二栋,2016/2/15
宝安,怡合花园一栋,2016/2/15
宝安,怡合花园三栋,2016/2/15
宝安,华安苑十六栋,2016/2/15
宝安,海韵花园A2栋,2016/2/15
宝安,金侨花园16栋,2016/2/15
宝安,龙源大厦A栋,2016/2/15
