行政区,楼名称及栋号,三级转移登记时间
福田,锦庐花园2栋,2016/3/3
龙岗,信义御城豪园8栋,2016/3/3
龙岗,东城中心花园,2016/3/3
龙岗,东城中心花园,2016/3/3
龙岗,东城中心花园,2016/3/3
宝安,领航里程花园6栋,2016/3/3
龙岗,荷康花园4栋,2016/3/3
南山,栖游家园5号楼,2016/3/3
龙岗,金域中央花园一期,2016/3/3
南山,水木丹华园,2016/3/3
南山,水木丹华园,2016/3/3
龙岗,承翰陶源花园1栋,2016/3/3
宝安,幸福城润园一期1栋,2016/3/3
宝安,幸福城润园一期3栋,2016/3/3
龙岗,悦澜山花园,2016/3/3
龙岗,佳兆业新都汇家园1栋,2016/3/3
龙岗,佳兆业新都汇家园2栋,2016/3/3
龙岗,熙璟城豪苑1栋,2016/3/3
南山,恒裕滨城花园（一期）,2016/3/3
罗湖,愉天小区6栋,2016/3/4
罗湖,布心花园1栋,2016/3/4
罗湖,东乐花园55栋,2016/3/4
罗湖,华丽西村C-50#,2016/3/4
罗湖,东湖丽苑8栋,2016/3/4
罗湖,海关住宅楼1栋,2016/3/4
罗湖,翠竹苑翠菊楼,2016/3/4
罗湖,国都花园国华苑,2016/3/4
罗湖,凉果园住宅小区5栋,2016/3/4
罗湖,西湖花园西凌阁,2016/3/4
罗湖,同乐大厦同德阁,2016/3/4
罗湖,"桂花大厦A,B栋",2016/3/4
罗湖,泰和花园1栋,2016/3/4
罗湖,鹏兴花园24栋,2016/3/4
罗湖,鸿基东港大厦(东港中心座),2016/3/4
罗湖,长丰苑曼域轩(主楼),2016/3/4
罗湖,都市名园名盛阁E栋,2016/3/4
罗湖,和平广场玉庭轩,2016/3/4
罗湖,鹿鸣园紫桑庭,2016/3/4
罗湖,鹿鸣园青杨苑,2016/3/4
罗湖,旭飞华天苑A栋,2016/3/4
罗湖,金源大厦,2016/3/4
罗湖,田心庆云花园庆锦阁8栋,2016/3/4
罗湖,嘉湖新都洪湖阁,2016/3/4
罗湖,深城公寓,2016/3/4
罗湖,南洋大厦A栋,2016/3/4
罗湖,旭飞华达园京都阁,2016/3/4
罗湖,今日家园明秀轩,2016/3/4
罗湖,凯悦华庭,2016/3/4
罗湖,鹿茵翠地5栋,2016/3/4
罗湖,梧桐山新居二期1栋,2016/3/4
罗湖,金城华庭4栋,2016/3/4
罗湖,田心庆云花园10号楼B座(湖景阁),2016/3/4
罗湖,碧岭华庭1号楼,2016/3/4
罗湖,碧岭华庭2号楼,2016/3/4
罗湖,冠懋金色都汇金运阁,2016/3/4
罗湖,缤纷时代家园B栋,2016/3/4
罗湖,东方都会大厦B座,2016/3/4
罗湖,仙湖枫景家园E栋,2016/3/4
罗湖,祥福雅居彩云阁,2016/3/4
罗湖,好年华大厦,2016/3/4
罗湖,星桂园B座,2016/3/4
罗湖,朗钜御风庭1号楼,2016/3/4
罗湖,新银座B栋,2016/3/4
罗湖,集建国际名园A座,2016/3/4
罗湖,集建国际名园B座,2016/3/4
罗湖,天俊大厦,2016/3/4
罗湖,天俊大厦,2016/3/4
福田,黄木岗西区8栋,2016/3/4
福田,福莲花园18栋(莲盛阁),2016/3/4
福田,红荔村住宅区15栋,2016/3/4
福田,下步庙南区52栋,2016/3/4
福田,长城大厦2栋,2016/3/4
福田,香蜜湖商住楼D栋,2016/3/4
福田,莲花北48栋,2016/3/4
福田,莲花北74栋,2016/3/4
福田,莲花北01栋,2016/3/4
福田,莲花北08栋,2016/3/4
福田,恒福花园恒华阁,2016/3/4
福田,皇城广场皇溪苑,2016/3/4
福田,益田村03栋,2016/3/4
福田,景梅新村第2栋,2016/3/4
福田,大众公寓2栋,2016/3/4
福田,华茂苑9栋,2016/3/4
福田,绿景花园6栋,2016/3/4
福田,福昌苑1栋,2016/3/4
福田,东海花园福禄居8栋,2016/3/4
福田,景发花园,2016/3/4
福田,合正名园,2016/3/4
福田,枫丹雅苑,2016/3/4
福田,华富大厦,2016/3/4
福田,鸿景湾名苑,2016/3/4
福田,梅林一村18栋,2016/3/4
福田,梅林一村84栋,2016/3/4
福田,紫光名苑塔楼,2016/3/4
福田,山水居C栋,2016/3/4
福田,金地海景花园E区39栋,2016/3/4
福田,港城华庭1号塔楼,2016/3/4
福田,南光捷佳大厦,2016/3/4
福田,南光捷佳大厦,2016/3/4
福田,朗晴馨洲,2016/3/4
福田,蓝天绿都家园主楼,2016/3/4
福田,皇庭世纪花园1号楼,2016/3/4
福田,梅林三村高层住宅楼1栋,2016/3/4
福田,红树家邻名苑观海轩,2016/3/4
福田,金怡华庭3栋,2016/3/4
福田,金茂礼都B栋,2016/3/4
福田,盛世家园（二期）乙栋3号楼,2016/3/4
福田,盛世家园（二期）乙栋4号楼,2016/3/4
福田,益强居1栋,2016/3/4
福田,香诗美林花园12栋,2016/3/4
福田,趣园,2016/3/4
福田,绿景花园二期B1栋,2016/3/4
福田,翰岭花园3栋,2016/3/4
南山,桃苑单身公寓,2016/3/4
南山,金竹园大厦北座4栋,2016/3/4
南山,月亮湾花园7栋,2016/3/4
南山,月亮湾花园18栋,2016/3/4
南山,荟芳园金枫阁A栋,2016/3/4
南山,海珠城海晖阁,2016/3/4
南山,福园单身公寓,2016/3/4
南山,马家龙大新工业村14-15号楼,2016/3/4
南山,桃源村69栋,2016/3/4
南山,丰泽园5栋,2016/3/4
南山,爱榕园住宅楼33栋,2016/3/4
南山,桂苑小区3栋,2016/3/4
南山,南油天安工业村6栋,2016/3/4
南山,美加广场D栋,2016/3/4
南山,金海燕花园3栋,2016/3/4
南山,后海名苑居（北座）,2016/3/4
南山,宝珠花园9栋碧波阁,2016/3/4
南山,前海华庭,2016/3/4
南山,汇宾广场汇锦阁,2016/3/4
南山,富嘉名阁,2016/3/4
南山,蔚蓝海岸社区二期28栋,2016/3/4
南山,世界花园海华居第2栋,2016/3/4
南山,南粤明珠,2016/3/4
南山,碧海云天小区一期6号楼,2016/3/4
南山,山海翠庐11、15栋,2016/3/4
南山,蔚蓝海岸社区三期32栋,2016/3/4
南山,雅仕荔景苑,2016/3/4
南山,侨苑（二期）,2016/3/4
南山,华彩天成居,2016/3/4
南山,桃源村88栋,2016/3/4
南山,南国丽城花园2栋,2016/3/4
南山,英达.钰龙园C栋,2016/3/4
南山,英达.钰龙园D栋,2016/3/4
南山,中爱花园公寓,2016/3/4
南山,海月花园（三期）3栋,2016/3/4
宝安,翠湖花园六栋,2016/3/4
宝安,安乐花园六栋,2016/3/4
宝安,住宅一栋,2016/3/4
宝安,福永花苑B栋,2016/3/4
宝安,玉华花园玉粦阁,2016/3/4
宝安,滢水山庄三期16栋,2016/3/4
宝安,碧涛苑一栋,2016/3/4
宝安,富源花园3号楼,2016/3/4
宝安,滢水山庄二区第二栋,2016/3/4
宝安,新厦苑一栋,2016/3/4
宝安,半岛明苑十一栋,2016/3/4
宝安,南星大厦1栋,2016/3/4
宝安,银泉花园8栋,2016/3/4
宝安,宝城花园丁栋,2016/3/4
宝安,美丽365第B2栋,2016/3/4
宝安,桃源居14区8B栋,2016/3/4
宝安,大益广场1栋,2016/3/4
宝安,大益广场2栋,2016/3/4
宝安,大信花园7栋,2016/3/4
宝安,丽景城5栋,2016/3/4
宝安,青春庭园1栋,2016/3/4
宝安,青春庭园1栋,2016/3/4
宝安,金汇名园1栋,2016/3/4
宝安,世纪春城7栋,2016/3/4
宝安,白金时代公寓1栋,2016/3/4
宝安,优品建筑1栋,2016/3/4
宝安,苹果园1栋,2016/3/4
宝安,苹果园1栋,2016/3/4
宝安,苹果园2栋,2016/3/4
宝安,桦润馨居一期B区B6栋,2016/3/4
宝安,绿海名苑1栋,2016/3/4
宝安,新阳丽舍1栋,2016/3/4
宝安,建安新村3栋,2016/3/4
宝安,城市明珠花园8栋,2016/3/4
宝安,皓月花园9栋,2016/3/4
宝安,香缤广场1栋,2016/3/4
宝安,锦绣江南Ⅳ栋,2016/3/4
宝安,金泓凯旋城4栋,2016/3/4
宝安,桃源盛景园2栋,2016/3/4
宝安,鸿隆广场1栋,2016/3/4
宝安,鸿隆广场1栋,2016/3/4
宝安,潜龙*鑫茂花园C区1栋,2016/3/4
宝安,潜龙*鑫茂花园C区1栋,2016/3/4
宝安,潜龙*鑫茂花园C区1栋,2016/3/4
宝安,潜龙*鑫茂花园C区1栋,2016/3/4
宝安,潜龙*鑫茂花园C区1栋,2016/3/4
宝安,青年城邦园1栋,2016/3/4
宝安,桃源盛景园8栋,2016/3/4
宝安,桃源盛景园16栋,2016/3/4
宝安,碧水龙庭7栋,2016/3/4
宝安,城市明珠花园17栋,2016/3/4
宝安,阳光新境园2栋,2016/3/4
宝安,香缇雅苑1＃楼,2016/3/4
宝安,西城丰和家园1栋,2016/3/4
宝安,桃源盛世园1#-6#楼,2016/3/4
宝安,星河丹堤花园F区2栋,2016/3/4
宝安,碧水龙庭3栋,2016/3/4
宝安,阳光海湾花园3栋,2016/3/4
宝安,中海西岸华府11栋,2016/3/4
宝安,创富时代俊景园1栋,2016/3/4
宝安,碧海富通城6栋,2016/3/4
宝安,深业*新岸线18栋,2016/3/4
宝安,深业*新岸线18栋,2016/3/4
宝安,深业*新岸线15栋,2016/3/4
宝安,西城品阁商住楼,2016/3/4
宝安,西城品阁商住楼,2016/3/4
宝安,世纪春城四期1#楼,2016/3/4
宝安,世纪春城四期2#楼,2016/3/4
宝安,金海华府1栋,2016/3/4
宝安,碧海富通城9栋,2016/3/4
宝安,深业*新岸线25栋,2016/3/4
龙岗,茂业城怡兴楼,2016/3/4
龙岗,南岭花园2栋(南光阁),2016/3/4
龙岗,龙珠花园龙凤阁,2016/3/4
龙岗,龙福一村21栋,2016/3/4
龙岗,又一村花园E栋,2016/3/4
龙岗,龙珠花园明珠苑11栋,2016/3/4
龙岗,龙珠花园龙腾阁,2016/3/4
龙岗,加洲花园B栋,2016/3/4
龙岗,四季花城牡丹苑7栋,2016/3/4
龙岗,中海怡翠山庄12栋,2016/3/4
龙岗,丽湖花园7栋湖庭阁,2016/3/4
龙岗,丽湖花园7栋湖庭阁,2016/3/4
龙岗,四季花城桂花苑3栋,2016/3/4
龙岗,紫薇花园紫薇苑B栋,2016/3/4
龙岗,阳光翠园3栋,2016/3/4
龙岗,百合山庄12栋,2016/3/4
龙岗,中兆花园7栋(景庭轩),2016/3/4
龙岗,丽湖花园丽富阁,2016/3/4
龙岗,中城康桥花园D栋,2016/3/4
龙岗,桂芳园16栋(瑞香阁),2016/3/4
龙岗,桂芳园16栋(瑞香阁),2016/3/4
龙岗,阳光花园9栋,2016/3/4
龙岗,榭丽花园8B楼,2016/3/4
龙岗,桂芳园五期17栋(绿茵居),2016/3/4
龙岗,德福花园德福广场(情侣阁),2016/3/4
龙岗,德福花园德福广场(情侣阁),2016/3/4
龙岗,龙威花园3栋,2016/3/4
龙岗,龙威花园3栋,2016/3/4
龙岗,龙威花园3栋,2016/3/4
龙岗,百合星城A-C栋,2016/3/4
龙岗,香林玫瑰花园桂香阁,2016/3/4
龙岗,城龙花园11栋,2016/3/4
龙岗,阳光花园15栋,2016/3/4
龙岗,阳光广场A、C栋,2016/3/4
龙岗,中加名园8栋,2016/3/4
龙岗,理想家园14栋,2016/3/4
龙岗,布吉中心花园,2016/3/4
龙岗,可园二期7号楼,2016/3/4
龙岗,知春里2号楼A栋,2016/3/4
龙岗,锦城星苑3栋,2016/3/4
龙岗,万科城二期D区1号楼,2016/3/4
龙岗,鸿景豪苑,2016/3/4
龙岗,第五园M5栋,2016/3/4
龙岗,风临四季花园3号楼,2016/3/4
龙岗,月朗苑3栋,2016/3/4
龙岗,慢城28号楼,2016/3/4
龙岗,紫郡31号楼,2016/3/4
龙岗,万科城三期F区21号楼,2016/3/4
龙岗,万科城（二区）23号楼,2016/3/4
龙岗,怡瑞山居3号楼,2016/3/4
龙岗,翡翠星光园,2016/3/4
龙岗,奥林华府3号楼,2016/3/4
龙岗,左庭右院（南区）2号楼,2016/3/4
龙岗,榭丽花园三期,2016/3/4
龙岗,紫郡33号楼,2016/3/4
龙岗,龙城华府4号楼,2016/3/4
龙岗,第五园（三期）H3号楼,2016/3/4
龙岗,阳光第五季花园1栋,2016/3/4
龙岗,慢城三期10号楼,2016/3/4
龙岗,水岸新都四、五期40号楼,2016/3/4
龙岗,华浩源四期1栋,2016/3/4
龙岗,景和园1号楼,2016/3/4
龙岗,景和园7号楼,2016/3/4
龙岗,公园大地花园五期39栋,2016/3/4
龙岗,中海康城花园A区1-3栋,2016/3/4
龙岗,公园大地花园三期15栋,2016/3/4
盐田,东和大厦附楼,2016/3/4
盐田,南方明珠花园二期第7栋,2016/3/4
盐田,碧海蓝天明苑海天阁,2016/3/4
盐田,蓝田壹站华苑,2016/3/4
盐田,蓝田壹站华苑,2016/3/4
盐田,蓝田壹站华苑,2016/3/4
罗湖,一品东门雅园北楼,2016/3/4
福田,花好园B-2座,2016/3/4
福田,花好园B-2座,2016/3/4
福田,花好园C座,2016/3/4
福田,御景华城花园1栋B座,2016/3/4
南山,科技工业园7栋,2016/3/4
罗湖,嘉宝田花园(二期)宝裕阁(K),2016/3/4
罗湖,联城美园华美阁,2016/3/4
罗湖,联城美园怡美阁,2016/3/4
罗湖,联城美园怡美阁,2016/3/4
罗湖,联城美园秀美阁,2016/3/4
南山,学子荔园C栋,2016/3/4
南山,红树西岸花园2栋,2016/3/4
福田,凯丰花园（二期）1栋,2016/3/4
福田,景尚雅苑,2016/3/4
罗湖,金祥都市花园金玉苑6栋,2016/3/4
罗湖,东乐花园98栋,2016/3/4
南山,信和自由广场2栋,2016/3/4
南山,半岛城邦花园一期2栋,2016/3/4
南山,美丽湾商住楼,2016/3/4
罗湖,天越翔园,2016/3/4
福田,祥云天都世纪大厦,2016/3/4
盐田,和亨中心广场1栋,2016/3/4
罗湖,阳光绿地家园1-3号楼,2016/3/4
南山,缘来居,2016/3/4
盐田,泊岸雅苑,2016/3/4
福田,骏皇名居,2016/3/4
福田,高发城驰苑1栋,2016/3/4
罗湖,铂金时代公寓,2016/3/4
罗湖,汇泰大厦B栋,2016/3/4
福田,皇御苑C区A地块16栋,2016/3/4
南山,香瑞园9号楼,2016/3/4
南山,南光城市花园1栋,2016/3/4
南山,南光城市花园1栋,2016/3/4
南山,向南海德大厦B座,2016/3/4
盐田,金水湾御园D座,2016/3/4
南山,桃源村三期1栋,2016/3/4
罗湖,华隆园,2016/3/4
南山,半岛城邦花园二期5栋,2016/3/4
南山,半岛城邦花园二期5栋,2016/3/4
龙岗,瑞华园1栋,2016/3/4
宝安,书香门第上河坊广场1栋,2016/3/4
宝安,金地上塘道花园7栋,2016/3/4
龙岗,盛龙花园二期10号楼,2016/3/4
宝安,万科金域华府一期1-8栋,2016/3/4
南山,阳光花地苑B座,2016/3/4
南山,阳光花地苑C座,2016/3/4
龙岗,大山地花园41栋,2016/3/4
南山,太古城花园（南区）,2016/3/4
南山,汉京峰景苑,2016/3/4
龙岗,信义湛宝大厦,2016/3/4
龙岗,第五园(四期)4号楼,2016/3/4
福田,御河堤花园,2016/3/4
龙岗,润筑园,2016/3/4
龙岗,中海康城花园B区4-7栋,2016/3/4
罗湖,金翠园,2016/3/4
南山,十五峯花园（二期）2栋,2016/3/4
南山,中海阳光玫瑰园7栋,2016/3/4
南山,半山海景.兰溪谷(二期)10栋,2016/3/4
龙岗,阳光天健城5栋,2016/3/4
南山,万豪御景苑2栋,2016/3/4
宝安,花样年花郡家园,2016/3/4
福田,皇御苑C区B地块21栋,2016/3/4
龙岗,和谐家园1栋,2016/3/4
宝安,溪山美地园二期5栋,2016/3/4
南山,向南瑞峰花园1栋,2016/3/4
宝安,万科金域华府（南地块）Ⅱ期2栋,2016/3/4
宝安,万科金域华府（南地块）Ⅱ期2栋,2016/3/4
南山,鼎太风华社区G栋,2016/3/4
宝安,金地上塘道花园11栋,2016/3/4
南山,首地容御花园1栋,2016/3/4
龙岗,慢城四期2栋,2016/3/4
龙岗,中海康城花园（二期）28栋,2016/3/4
龙岗,中海康城花园D区8栋,2016/3/4
罗湖,文星阁,2016/3/4
龙岗,海轩广场1-3座,2016/3/4
龙岗,万科金色半山花园2栋,2016/3/4
宝安,黄金大厦1栋,2016/3/4
宝安,黄金大厦1栋,2016/3/4
龙岗,大都汇大厦,2016/3/4
龙岗,嘉宏湾花园1号楼,2016/3/4
宝安,藏珑苑1栋,2016/3/4
龙岗,阅山华府二期5、6号楼,2016/3/4
龙岗,星河时代花园B区B4栋,2016/3/4
南山,中泰艺术名庭1栋,2016/3/4
宝安,花半里清湖花园1栋,2016/3/4
宝安,招商果岭花园7栋,2016/3/4
龙岗,千林山居Ⅱ区37#楼,2016/3/4
龙岗,广业成学府道花园5栋,2016/3/4
宝安,中粮锦云花园1栋,2016/3/4
宝安,芷峪澜湾花园1栋,2016/3/4
龙岗,百合山水别苑3号楼,2016/3/4
宝安,星河盛世花园(一期)1栋,2016/3/4
宝安,西城雅筑花苑,2016/3/4
龙岗,中粮一品澜山花园7栋,2016/3/4
罗湖,合正荣悦府二期4栋,2016/3/4
龙岗,融湖世纪花园2号楼,2016/3/4
龙岗,文峰华庭2栋,2016/3/4
龙岗,荷康花园4栋,2016/3/4
龙岗,和成世纪名园,2016/3/4
南山,栖游家园5号楼,2016/3/4
宝安,懿花园C11栋,2016/3/4
宝安,龙泽榕园B栋,2016/3/4
宝安,华盛盛荟名庭2号楼,2016/3/4
龙岗,万科金域缇香花园二期2栋,2016/3/4
罗湖,粤海新村5栋,2016/3/7
罗湖,国旅综合楼,2016/3/7
罗湖,湖滨新村3栋3座,2016/3/7
罗湖,松园南九巷综合楼11栋,2016/3/7
罗湖,华丽西村44栋,2016/3/7
罗湖,罗湖大厦4栋,2016/3/7
罗湖,景贝南25栋,2016/3/7
罗湖,银田花园3栋,2016/3/7
罗湖,统建楼2栋,2016/3/7
罗湖,翠竹苑翠兰楼,2016/3/7
罗湖,向富楼2栋,2016/3/7
罗湖,云峰花园晓峰阁,2016/3/7
罗湖,英达花园飞英阁,2016/3/7
罗湖,新秀村65栋,2016/3/7
罗湖,惠名花园3栋,2016/3/7
罗湖,金丽豪苑鹏庆阁,2016/3/7
罗湖,长丰苑长玥阁(B栋),2016/3/7
罗湖,港逸豪庭,2016/3/7
罗湖,雅仕居1栋（风信子）,2016/3/7
罗湖,翠都花园1栋,2016/3/7
罗湖,鹿鸣园丹枫阁,2016/3/7
罗湖,和平广场华庭轩,2016/3/7
罗湖,旭飞华天苑B栋,2016/3/7
罗湖,旭飞华天苑B栋,2016/3/7
罗湖,聚龙大厦A栋,2016/3/7
罗湖,港逸豪庭,2016/3/7
罗湖,太阳新城2栋,2016/3/7
罗湖,百仕达花园三期2栋,2016/3/7
罗湖,旭飞华达园富士阁,2016/3/7
罗湖,凯悦华庭,2016/3/7
罗湖,湖滨小学住宅楼1栋,2016/3/7
罗湖,旺业豪苑旺业阁,2016/3/7
罗湖,金城华庭6栋,2016/3/7
罗湖,金城华庭6栋,2016/3/7
罗湖,金城华庭10栋,2016/3/7
罗湖,金鼎大厦B栋,2016/3/7
罗湖,冠懋金色都汇金来阁,2016/3/7
罗湖,冠懋金色都汇金运阁,2016/3/7
罗湖,阳光天地家园B座明星阁,2016/3/7
罗湖,崇德雍翠华府御松阁,2016/3/7
罗湖,祥福雅居彩云阁,2016/3/7
罗湖,祥福雅居彩虹阁,2016/3/7
罗湖,名豪居鸿祥阁,2016/3/7
罗湖,锦花大厦兰星阁,2016/3/7
罗湖,虹桥星座大厦A座,2016/3/7
罗湖,旭飞华达园二期,2016/3/7
罗湖,旭飞华达园二期,2016/3/7
罗湖,旭飞华达园二期,2016/3/7
罗湖,城市天地广场C座,2016/3/7
罗湖,集建国际名园A座,2016/3/7
罗湖,金色年华家园2座,2016/3/7
罗湖,百仕达花园（四期西区）4栋,2016/3/7
福田,南天大厦2栋,2016/3/7
福田,滨江新村西区40栋,2016/3/7
福田,长福花园05栋,2016/3/7
福田,莲花一村28栋[原雪虹花园7#],2016/3/7
福田,恒福花园万福阁,2016/3/7
福田,香蜜二村03栋,2016/3/7
福田,彩虹新都彩霞阁,2016/3/7
福田,景福大厦景惠阁,2016/3/7
福田,长乐花园B座,2016/3/7
福田,东华大厦,2016/3/7
福田,福泉花园A 座,2016/3/7
福田,天源梅林居红梅轩,2016/3/7
福田,华强花园D栋,2016/3/7
福田,金燕园,2016/3/7
福田,先科花园3栋,2016/3/7
福田,祥韵苑,2016/3/7
福田,华强花园,2016/3/7
福田,彩福大厦,2016/3/7
福田,江西世纪豪庭（江西大厦）,2016/3/7
福田,都市花园御庭轩,2016/3/7
福田,雕塑家园,2016/3/7
福田,金地海景花园D区25栋,2016/3/7
福田,香蜜湖豪庭,2016/3/7
福田,翠馨居1栋,2016/3/7
福田,皇岗星河华居,2016/3/7
福田,港田华园A座,2016/3/7
福田,蓝宝石名庭,2016/3/7
福田,丽阳天下名苑B栋,2016/3/7
福田,都市阳光名苑3栋,2016/3/7
福田,皇御苑B区13栋,2016/3/7
福田,东方时代广场,2016/3/7
福田,皇庭世纪花园8号楼,2016/3/7
福田,皇庭世纪花园8号楼,2016/3/7
福田,金茂礼都B栋,2016/3/7
福田,城中雅苑5栋,2016/3/7
福田,泰然碧海红树园6号楼,2016/3/7
南山,紫竹园住宅楼3栋,2016/3/7
南山,常丰花园B栋,2016/3/7
南山,康乐大厦福海阁,2016/3/7
南山,豪方花园二栋,2016/3/7
南山,南油生活B区14栋,2016/3/7
南山,南头花园中南苑,2016/3/7
南山,招商名仕花园8栋,2016/3/7
南山,爱榕园住宅楼16栋,2016/3/7
南山,南贸综合市场,2016/3/7
南山,汇园雅居,2016/3/7
南山,仓前锦福苑01-02栋,2016/3/7
南山,阳光海景豪苑B座,2016/3/7
南山,龙辉花园31栋,2016/3/7
南山,南粤明珠,2016/3/7
南山,海印长城小区一期,2016/3/7
南山,海岸明珠园,2016/3/7
南山,前海明珠,2016/3/7
南山,现代城梦想家园,2016/3/7
南山,港湾丽都花园,2016/3/7
南山,南山豪庭,2016/3/7
南山,悠然居,2016/3/7
南山,旺海怡苑,2016/3/7
南山,蔚蓝海岸社区三期37栋,2016/3/7
南山,新一代大厦,2016/3/7
南山,新一代大厦,2016/3/7
南山,新一代大厦,2016/3/7
南山,现代城华庭5栋,2016/3/7
南山,英达.钰龙园D栋,2016/3/7
南山,国际市长交流中心,2016/3/7
南山,海阔天空雅居G栋,2016/3/7
南山,滨海之窗花园6栋,2016/3/7
宝安,富华花园A栋,2016/3/7
宝安,双龙花园龙凤楼,2016/3/7
宝安,文汇花园A6栋,2016/3/7
宝安,海滨城广场2栋,2016/3/7
宝安,玉华花园玉华阁,2016/3/7
宝安,桃源居6#住宅楼,2016/3/7
宝安,辉华大厦1#栋,2016/3/7
宝安,福华大厦一栋,2016/3/7
宝安,弘雅花园(四期)雅兰亭1号楼,2016/3/7
宝安,金碧世家3栋,2016/3/7
宝安,群贤花园A栋,2016/3/7
宝安,万家灯火花园4栋,2016/3/7
宝安,银泉花园2栋,2016/3/7
宝安,锦绣清华园四区7栋,2016/3/7
宝安,大益广场1栋,2016/3/7
宝安,锦绣江南A5栋,2016/3/7
宝安,锦绣江南B5栋,2016/3/7
宝安,天骄世家9栋,2016/3/7
宝安,丰泽湖山庄11栋,2016/3/7
宝安,丽景城7栋,2016/3/7
宝安,海湾明珠花园二期9栋,2016/3/7
宝安,海湾明珠花园二期9栋,2016/3/7
宝安,泰华明珠1栋,2016/3/7
宝安,白金时代公寓1栋,2016/3/7
宝安,世外桃源2栋,2016/3/7
宝安,富通*好旺角C栋,2016/3/7
宝安,苹果园1栋,2016/3/7
宝安,御龙居6栋,2016/3/7
宝安,流塘大厦一栋,2016/3/7
宝安,汇龙苑2栋,2016/3/7
宝安,海湾明珠花园二期6栋,2016/3/7
宝安,绿海名苑1栋,2016/3/7
宝安,鸿景园5栋,2016/3/7
宝安,白金酒店公寓1栋,2016/3/7
宝安,住宅楼2栋,2016/3/7
宝安,都市翠海华苑1栋,2016/3/7
宝安,中航阳光新苑5栋,2016/3/7
宝安,日出印象花园B区6栋,2016/3/7
宝安,泰华*俊庭(1栋),2016/3/7
宝安,德业新城花园A区1-2号楼,2016/3/7
宝安,金成时代家园3栋,2016/3/7
宝安,潜龙*鑫茂花园A区1栋,2016/3/7
宝安,潜龙*鑫茂花园A区2栋,2016/3/7
宝安,潜龙*鑫茂花园A区3栋,2016/3/7
宝安,潜龙*鑫茂花园A区5栋,2016/3/7
宝安,潜龙*鑫茂花园C区1栋,2016/3/7
宝安,青年城邦园1栋,2016/3/7
宝安,青年城邦园2栋,2016/3/7
宝安,锦绣江南Ⅱ栋,2016/3/7
宝安,春华四季园9栋,2016/3/7
宝安,73区4号楼,2016/3/7
宝安,城市明珠花园15栋,2016/3/7
宝安,绿海名居4号楼,2016/3/7
宝安,菁英趣庭1栋,2016/3/7
宝安,菁英趣庭1栋,2016/3/7
宝安,阳光新境园1栋,2016/3/7
宝安,春华四季园41栋,2016/3/7
宝安,宏发领域花园5栋,2016/3/7
宝安,宏发领域花园4栋,2016/3/7
宝安,棕榈堡花园1栋,2016/3/7
宝安,中海西岸华府11栋,2016/3/7
宝安,西城品阁商住楼,2016/3/7
宝安,西城品阁商住楼,2016/3/7
宝安,金港华庭1栋,2016/3/7
宝安,香缇湾花园1栋,2016/3/7
宝安,香缇湾花园2栋,2016/3/7
龙岗,龙珠花园明珠苑6栋,2016/3/7
龙岗,天健花园21、22、23栋,2016/3/7
龙岗,茂业城怡德楼,2016/3/7
龙岗,茂业城怡福楼二、三座,2016/3/7
龙岗,丽湖花园丽景阁,2016/3/7
龙岗,南岭花园20栋(紫荆阁),2016/3/7
罗湖,龙园山庄16栋,2016/3/7
龙岗,深圳名城国际广场,2016/3/7
龙岗,又一村花园E栋,2016/3/7
龙岗,德兴城8栋、9栋、10栋、11栋,2016/3/7
罗湖,龙园山庄龙园大厦,2016/3/7
龙岗,四季花城紫荆苑9栋,2016/3/7
龙岗,丽湖花园9栋湖翠阁、10栋湖秀阁,2016/3/7
罗湖,龙园山庄高层住宅,2016/3/7
龙岗,东方半岛花园15栋,2016/3/7
龙岗,丽湖花园丽富阁,2016/3/7
龙岗,茂业城帝景峰1栋,2016/3/7
龙岗,桂芳园2栋(莲花阁),2016/3/7
龙岗,城龙花园7栋,2016/3/7
龙岗,园景花园2栋,2016/3/7
龙岗,粤宝公司家属楼6栋,2016/3/7
龙岗,榭丽花园4栋,2016/3/7
龙岗,荣兴大厦,2016/3/7
龙岗,中城康桥花园二期18栋,2016/3/7
龙岗,四季花城二区鸣竹苑7栋,2016/3/7
龙岗,百合星城A-C栋,2016/3/7
龙岗,百合星城A-C栋,2016/3/7
龙岗,粤宝花园9栋,2016/3/7
龙岗,叠翠新峰花园1号楼,2016/3/7
龙岗,新世界广场四期C-D栋,2016/3/7
龙岗,茵悦之生花园二期8栋,2016/3/7
龙岗,美杜兰华庭,2016/3/7
龙岗,布吉中心花园,2016/3/7
龙岗,布吉中心花园,2016/3/7
龙岗,振业城综合大楼,2016/3/7
龙岗,英郡年华花园1栋,2016/3/7
龙岗,锦绣东方花园绣府,2016/3/7
龙岗,龙城国际花园7号楼,2016/3/7
龙岗,志健时代广场,2016/3/7
龙岗,怡瑞山居5号楼,2016/3/7
龙岗,茵悦之生花园三期14号楼,2016/3/7
龙岗,可园(六期)16号楼,2016/3/7
龙岗,可园(六期)17号楼,2016/3/7
龙岗,榭丽花园三期,2016/3/7
龙岗,旭景佳园（二期）5、6栋,2016/3/7
龙岗,怡瑞山居10号楼,2016/3/7
龙岗,御豪苑1号楼,2016/3/7
龙岗,东方盛世花园B栋,2016/3/7
龙岗,悦城花园(二期)17号楼,2016/3/7
龙岗,慢城三期19号楼,2016/3/7
龙岗,茗萃园一期4号楼,2016/3/7
